numActiveSessions:vector baselineTestQoS.hostSSH[122].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[122].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[122].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[122].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[122].tcp.conn-2098 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[122].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[122].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
,,1.4062077648,47,1.486241376,127,1.580991928,40,2.9708085592,0.080026251199999981,2.9708193592,80,1.73069716,0.04440530799999999
,,1.486230576,127,1.5662603472,47,2.73069716,40,3.0508315784,0.080023019199999989,3.0508388584,40,2.8107665688,0.040011723200000001
,,1.486241376,47,1.5662711472,127,2.78069716,40,3.1308613496,0.080029771199999988,3.1308721496,80,2.890789588,0.040015413599999993
,,1.5662603472,87,1.6462801664,47,2.83069716,40,3.2109292008,0.080067851199999983,3.2109400008,80,2.9708193592,0.0400189336
,,1.5662711472,47,1.6462874464,87,2.88069716,40,3.29095222,0.080023019199999989,3.2909595,40,2.9708193592,0.0400189336
,,1.6462801664,87,1.730646936,47,2.93069716,40,3.3712089352,0.080256715199999994,3.3712591592,528,3.0508388584,0.040018613600000002
,,1.6462874464,47,1.73069716,575,2.98069716,40,4.451321288,0.080062128799999992,4.451328568,40,3.1308721496,0.04002533359999999
,,1.73069716,47,2.8107592888,47,3.03069716,40,4.5313443072,0.080023019199999989,4.5313515872,40,3.1308721496,0.04002533359999999
,,2.73069716,87,2.8107665688,87,3.08069716,40,4.6113705584,0.080026251199999981,4.6113813584,80,3.2109400008,0.0400634136
,,2.8107592888,87,2.890782308,47,3.13069716,40,4.6913970976,0.080026539199999996,4.6914043776,40,3.2109400008,0.0400634136
,,2.8107665688,47,2.890789588,87,3.18069716,40,4.7714233488,0.080026251199999981,4.7714341488,80,3.2909595,0.040018613600000002
,,2.890782308,127,2.9708085592,47,3.23069716,40,4.85145312,0.080029771199999988,4.85146392,80,3.3712591592,0.040295253599999997
,,2.890789588,47,2.9708193592,127,4.3712591592,40,4.9314761392,0.080023019199999989,4.9314834192,40,4.451328568,0.040011723200000001
,,2.9708085592,87,3.0508315784,47,4.4212591592,40,,,,,4.5313515872,0.040015413599999993
,,2.9708193592,47,3.0508388584,87,4.4712591592,40,,,,,4.6113813584,0.0400189336
,,3.0508315784,127,3.1308613496,47,4.5212591592,40,,,,,4.6113813584,0.0400189336
,,3.0508388584,47,3.1308721496,127,4.5712591592,40,,,,,4.6914043776,0.040015413599999993
,,3.1308613496,127,3.2109292008,47,4.6212591592,40,,,,,4.7714341488,0.0400189336
,,3.1308721496,47,3.2109400008,127,4.6712591592,40,,,,,4.7714341488,0.0400189336
,,3.2109292008,87,3.29095222,47,4.7212591592,40,,,,,4.85146392,0.0400189336
,,3.2109400008,47,3.2909595,87,4.7712591592,40,,,,,4.85146392,0.0400189336
,,3.29095222,87,3.3712089352,47,4.8212591592,40,,,,,4.9314834192,0.040018613600000002
,,3.2909595,47,3.3712591592,575,4.8712591592,40,,,,,,
,,3.3712591592,47,4.451321288,47,,,,,,,,
,,4.3712591592,87,4.451328568,87,,,,,,,,
,,4.451321288,87,4.5313443072,47,,,,,,,,
,,4.451328568,47,4.5313515872,87,,,,,,,,
,,4.5313443072,127,4.6113705584,47,,,,,,,,
,,4.5313515872,47,4.6113813584,127,,,,,,,,
,,4.6113705584,87,4.6913970976,47,,,,,,,,
,,4.6113813584,47,4.6914043776,87,,,,,,,,
,,4.6913970976,127,4.7714233488,47,,,,,,,,
,,4.6914043776,47,4.7714341488,127,,,,,,,,
,,4.7714233488,127,4.85145312,47,,,,,,,,
,,4.7714341488,47,4.85146392,127,,,,,,,,
,,4.85145312,87,4.9314761392,47,,,,,,,,
,,4.85146392,47,4.9314834192,87,,,,,,,,
,,4.9314761392,87,,,,,,,,,,
,,4.9314834192,47,,,,,,,,,,
