numActiveSessions:vector baselineTestQoS.hostSSH[109].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[109].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[109].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[109].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[109].tcp.conn-2085 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[109].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[109].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
,,1.486060416,47,1.5660901872,127,2.78005028,40,3.1301786296,0.080032971199999996,3.1303740696,80,2.890103668,0.040015413599999993
,,1.5660793872,87,1.6461024064,47,2.83005028,40,3.2102084008,0.080029771199999988,3.2104038408,80,2.9701366392,0.0400189336
,,1.5660901872,47,1.6461096864,87,2.88005028,40,3.29022822,0.08001981919999998,3.29042654,40,2.9701366392,0.0400189336
,,1.6461024064,87,1.730000056,47,2.93005028,40,3.3705620552,0.08033383519999998,3.3706122792,528,3.0503439784,0.040209653599999991
,,1.6461096864,47,1.73005028,575,2.98005028,40,4.450635368,0.080023088800000002,4.450642648,40,3.1303740696,0.04020997359999999
,,1.73005028,47,2.8100733688,47,3.03005028,40,4.5306583872,0.080023019199999989,4.5306656672,40,3.1303740696,0.04020997359999999
,,2.73005028,87,2.8100806488,87,3.08005028,40,4.6106878384,0.080029451199999989,4.6106986384,80,3.2104038408,0.04020997359999999
,,2.8100733688,87,2.890096388,47,3.13005028,40,4.6907111776,0.080023339199999987,4.6907184576,40,3.2104038408,0.04020997359999999
,,2.8100806488,47,2.890103668,87,3.18005028,40,4.7707406288,0.080029451199999989,4.7707514288,80,3.29042654,0.040209653599999991
,,2.890096388,127,2.9701258392,47,3.23005028,40,4.8507704,0.080029771199999988,4.8507812,80,3.3706122792,0.040372373599999996
,,2.890103668,47,2.9701366392,127,4.3706122792,40,4.9307902192,0.08001981919999998,4.9308755792,40,4.450642648,0.040015483199999993
,,2.9701258392,87,3.0501456584,47,4.4206122792,40,,,,,4.5306656672,0.040015413599999993
,,2.9701366392,47,3.0503439784,87,4.4706122792,40,,,,,4.6106986384,0.0400189336
,,3.0501456584,127,3.1301786296,47,4.5206122792,40,,,,,4.6106986384,0.0400189336
,,3.0503439784,47,3.1303740696,127,4.5706122792,40,,,,,4.6907184576,0.040015413599999993
,,3.1301786296,127,3.2102084008,47,4.6206122792,40,,,,,4.7707514288,0.0400189336
,,3.1303740696,47,3.2104038408,127,4.6706122792,40,,,,,4.7707514288,0.0400189336
,,3.2102084008,87,3.29022822,47,4.7206122792,40,,,,,4.8507812,0.0400189336
,,3.2104038408,47,3.29042654,87,4.7706122792,40,,,,,4.8507812,0.0400189336
,,3.29022822,87,3.3705620552,47,4.8206122792,40,,,,,4.9308755792,0.040096693599999996
,,3.29042654,47,3.3706122792,575,4.8706122792,40,,,,,,
,,3.3706122792,47,4.450635368,47,,,,,,,,
,,4.3706122792,87,4.450642648,87,,,,,,,,
,,4.450635368,87,4.5306583872,47,,,,,,,,
,,4.450642648,47,4.5306656672,87,,,,,,,,
,,4.5306583872,127,4.6106878384,47,,,,,,,,
,,4.5306656672,47,4.6106986384,127,,,,,,,,
,,4.6106878384,87,4.6907111776,47,,,,,,,,
,,4.6106986384,47,4.6907184576,87,,,,,,,,
,,4.6907111776,127,4.7707406288,47,,,,,,,,
,,4.6907184576,47,4.7707514288,127,,,,,,,,
,,4.7707406288,127,4.8507704,47,,,,,,,,
,,4.7707514288,47,4.8507812,127,,,,,,,,
,,4.8507704,87,4.9307902192,47,,,,,,,,
,,4.8507812,47,4.9308755792,87,,,,,,,,
,,4.9307902192,87,,,,,,,,,,
,,4.9308755792,47,,,,,,,,,,
