txPk:vector(packetBytes) baselineTestQoS.router0.ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.router0.ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
2.55177019578,47,2.8048480928,47
2.55187427578,447,2.8048550528,87
2.55350643578,47,2.8049368928,47
2.55361307578,447,2.8049438528,87
2.555228745022,47,2.8049476128,47
2.555432505022,447,2.8049545728,87
2.556968265022,47,2.8050364128,47
2.557172025022,447,2.8050433728,87
2.558807785022,47,2.8050471328,47
2.558911545022,447,2.8050540928,87
2.560545397022,47,2.8051359328,47
2.560749157022,447,2.8051428928,87
2.562284917022,47,2.8051466528,47
2.562488677022,447,2.8051536128,87
2.564024437022,47,2.8052354528,47
2.564228197022,447,2.8052424128,87
2.5658074208,47,2.8052461728,47
2.5660115008,447,2.8052531328,87
2.5676489096,47,2.8053349728,47
2.5677555496,447,2.8053419328,87
2.569393434044,47,2.8053456928,47
2.569497194044,447,2.8053526528,87
2.57115571578,47,2.8054344928,47
2.57125979578,447,2.8054414528,87
2.5728588024,47,2.8054452128,47
2.5730654424,447,2.8054521728,87
2.574704489022,47,2.8055340128,47
2.574808249022,447,2.8055409728,87
2.576453369022,47,2.8055447328,47
2.576557129022,447,2.8055516928,87
2.578174573022,47,2.8056335328,47
2.578385293022,447,2.8056404928,87
2.579927229022,47,2.8056442528,47
2.580130989022,447,2.8056512128,87
2.581666749022,47,2.8057330528,47
2.581870509022,447,2.8057400128,87
2.583506269022,47,2.8057437728,47
2.583610029022,447,2.8057507328,87
2.585289777022,47,2.8058325728,47
2.585393537022,447,2.8058395328,87
2.587029297022,47,2.8058432928,47
2.587133057022,447,2.8058502528,87
2.588768817022,47,2.8059320928,47
2.588972577022,447,2.8059390528,87
2.590523690044,47,2.8059428128,47
2.590727450044,447,2.8059497728,87
2.592263210044,47,2.8060316128,47
2.592466970044,47,2.8060385728,87
2.592670730044,47,2.8060423328,47
2.592774490044,447,2.8060492928,87
2.594410250044,47,2.8061311328,47
2.594614010044,447,2.8061380928,87
2.596134745022,47,2.8061418528,47
2.596338505022,447,2.8061488128,87
2.597974265022,47,2.8062306528,47
2.598078025022,447,2.8062376128,87
2.599713785022,47,2.8062413728,47
2.599817545022,447,2.8062483328,87
2.601444708,47,2.8063301728,47
2.601648468,447,2.8063371328,87
2.603184228,47,2.8063408928,47
2.603387988,447,2.8063478528,87
2.605023748,47,2.8064296928,47
2.605127508,447,2.8064366528,87
2.606783333022,47,2.8064404128,47
2.606887093022,447,2.8064473728,87
2.608522853022,47,2.8065292128,47
2.608726613022,447,2.8065361728,87
2.610262373022,47,2.8065399328,47
2.610466133022,447,2.8065468928,87
2.61207333178,47,2.8066287328,47
2.61217709178,447,2.8066356928,87
2.61381285178,47,2.8066394528,47
2.61401661178,447,2.8066464128,87
2.61555237178,47,2.8067282528,47
2.61575613178,447,2.8067352128,87
2.617364468222,47,2.8067389728,47
2.617468228222,447,2.8067459328,87
2.619103988222,47,2.8068277728,47
2.619307748222,447,2.8068347328,87
2.620843508222,47,2.8068384928,47
2.621047268222,447,2.8068454528,87
2.622624532222,47,2.8069272928,47
2.622828292222,447,2.8069342528,87
2.624364052222,47,2.8069380128,47
2.624567812222,447,2.8069449728,87
2.626203572222,47,2.8070268128,47
2.626307332222,447,2.8070337728,87
2.627937812222,47,2.8070375328,47
2.628041572222,447,2.8070444928,87
2.629677332222,47,2.8071263328,47
2.629881092222,447,2.8071332928,87
2.631416852222,47,2.8071370528,47
2.631620612222,447,2.8071440128,87
2.63324311898,47,2.8072258528,47
2.63334687898,447,2.8072328128,87
2.63498263898,47,2.8072365728,47
2.63518639898,447,2.8072435328,87
2.63672215898,47,2.8073253728,47
2.63692591898,447,2.8073323328,87
2.638540868222,47,2.8073360928,47
2.638644628222,447,2.8073430528,87
2.640280388222,47,2.8074248928,47
2.640484148222,447,2.8074318528,87
2.642019908222,47,2.8074356128,47
2.642223668222,447,2.8074425728,87
2.643757520222,47,2.8075244128,47
2.643961280222,47,2.8075313728,87
2.644165040222,47,2.8075351328,47
2.644268800222,47,2.8075420928,87
2.644472560222,47,2.8076239328,47
2.644676320222,47,2.8076308928,87
2.644780080222,47,2.8076346528,47
2.644983840222,47,2.8076416128,87
2.645187600222,47,2.8077234528,47
2.645291360222,47,2.8077304128,87
2.645495120222,47,2.8077341728,47
2.645598880222,47,2.8077411328,87
2.645802640222,47,2.8078229728,47
2.646006400222,47,2.8078299328,87
2.6489243928,47,2.8078336928,47
2.6542342856,47,2.8078406528,87
2.659654136222,47,2.8079224928,47
2.664978872222,47,2.8079294528,87
2.670323690044,47,2.8079332128,47
2.675682853244,47,2.8079401728,87
2.681044708,47,2.8080220128,47
2.6863963512,47,2.8080289728,87
2.69177333178,47,2.8080327328,47
2.69712497498,47,2.8080396928,87
2.702416111422,47,2.8081215328,47
2.707776175422,47,2.8081284928,87
2.713189455422,47,2.8081322528,47
2.71849476218,47,2.8081392128,87
2.723892511422,47,2.8082210528,47
2.724726756,87,2.8082280128,87
2.724733716,87,2.8082317728,47
2.724826276,87,2.8082387328,87
2.724833236,87,2.8083205728,47
2.724925796,87,2.8083275328,87
2.724932756,87,2.8083312928,47
2.725025316,87,2.8083382528,87
2.725032276,87,2.8084200928,47
2.725124836,87,2.8084270528,87
2.725131796,87,2.8084308128,47
2.725224356,87,2.8084377728,87
2.725231316,87,2.8085196128,47
2.725323876,87,2.8085265728,87
2.725330836,87,2.8085303328,47
2.725423396,87,2.8085372928,87
2.725430356,87,2.8086191328,47
2.725522916,87,2.8086260928,87
2.725529876,87,2.8086298528,47
2.725622436,87,2.8086368128,87
2.725629396,87,2.8087186528,47
2.725721956,87,2.8087256128,87
2.725728916,87,2.8087293728,47
2.725821476,87,2.8087363328,87
2.725828436,87,2.8088181728,47
2.725920996,87,2.8088251328,87
2.725927956,87,2.8088288928,47
2.726020516,87,2.8088358528,87
2.726027476,87,2.8089176928,47
2.726120036,87,2.8089246528,87
2.726126996,87,2.8089284128,47
2.726219556,87,2.8089353728,87
2.726226516,87,2.8090172128,47
2.726319076,87,2.8090241728,87
2.726326036,87,2.8090279328,47
2.726418596,87,2.8090348928,87
2.726425556,87,2.8091189032,75
2.726518116,87,2.8091226632,47
2.726525076,87,2.8091296232,87
2.726617636,87,2.8091333832,47
2.726624596,87,2.8091403432,87
2.726717156,87,2.8091743736,47
2.726724116,87,2.8091813336,87
2.726816676,87,2.8093821032,1499
2.726823636,87,2.8093858632,47
2.726916196,87,2.8093928232,87
2.726923156,87,2.8093965832,47
2.727015716,87,2.8094035432,87
2.727022676,87,2.8094073032,47
2.727115236,87,2.8094142632,87
2.727122196,87,2.8094180232,47
2.727214756,87,2.8094249832,87
2.727221716,87,2.8094650528,47
2.727314276,87,2.8094720128,87
2.727321236,87,2.8094757728,47
2.727413796,87,2.8094827328,87
2.727420756,87,2.8095645728,47
2.727513316,87,2.8095715328,87
2.727520276,87,2.8095752928,47
2.727612836,87,2.8095822528,87
2.727619796,87,2.8096640928,47
2.727712356,87,2.8096710528,87
2.727719316,87,2.8096748128,47
2.727811876,87,2.8096817728,87
2.727818836,87,2.8097636128,47
2.727911396,87,2.8097705728,87
2.727918356,87,2.8097743328,47
2.728010916,87,2.8097812928,87
2.728017876,87,2.8098631328,47
2.728110436,87,2.8098700928,87
2.728117396,87,2.8098738528,47
2.728209956,87,2.8098808128,87
2.728216916,87,2.8099626528,47
2.728309476,87,2.8099696128,87
2.728316436,87,2.8099733728,47
2.728408996,87,2.8099803328,87
2.728415956,87,2.8100621728,47
2.728508516,87,2.8100691328,87
2.728515476,87,2.8100728928,47
2.728608036,87,2.8100798528,87
2.728614996,87,2.8101616928,47
2.728707556,87,2.8101686528,87
2.728714516,87,2.8101724128,47
2.728807076,87,2.8101793728,87
2.728814036,87,2.8102612128,47
2.728906596,87,2.8102681728,87
2.728913556,87,2.8102719328,47
2.729006116,87,2.8102788928,87
2.729013076,87,2.8103607328,47
2.729105636,87,2.8103676928,87
2.729112596,87,2.8103714528,47
2.7291632768,87,2.8103784128,87
2.7291702368,47,2.8104602528,47
2.729254916,87,2.8104672128,87
2.729261876,87,2.8104709728,47
2.729354436,87,2.8104779328,87
2.729361396,87,2.8105619432,75
2.729453956,87,2.8105657032,47
2.729460916,87,2.8105726632,87
2.729553476,87,2.8105764232,47
2.729560436,87,2.8105833832,87
2.729652996,87,2.8106592928,47
2.729659956,87,2.8106662528,87
2.729752516,87,2.8106700128,47
2.729759476,87,2.8106769728,87
2.729852036,87,2.8107588128,47
2.729858996,87,2.8107657728,87
2.729951556,87,2.8107695328,47
2.729958516,87,2.8107764928,87
2.730051076,87,2.8108583328,47
2.730058036,87,2.8108652928,87
2.730150596,87,2.8108690528,47
2.730157556,87,2.8108760128,87
2.730250116,87,2.8109578528,47
2.730257076,87,2.8109648128,87
2.730349636,87,2.8109685728,47
2.730356596,87,2.8109755328,87
2.730449156,87,2.8110573728,47
2.730456116,87,2.8110643328,87
2.730548676,87,2.8110680928,47
2.730555636,87,2.8110750528,87
2.730648196,87,2.814502257022,75
2.730655156,87,2.8147994856,1499
2.730747716,87,2.820118137022,1499
2.730754676,87,2.820124137022,75
2.730847236,87,2.820130137022,75
2.730854196,87,2.825442873022,1499
2.730946756,87,2.829191202044,75
2.730953716,87,2.83064084378,75
2.731046276,87,2.830787690844,1499
2.731053236,87,2.834502257022,75
2.7345731696,47,2.836146854044,1499
2.739891821022,47,2.84000622,75
2.745317756222,47,2.84001222,75
2.750662574044,47,2.8415087088,1499
2.756021737244,47,2.846860352,1499
2.761383592,47,2.849191202044,75
2.7667352352,47,2.85064084378,75
2.77201101658,47,2.85223733258,1499
2.77736265978,47,2.85385725258,1499
2.782754995422,47,2.85397717258,1499
2.788115059422,47,2.85419709258,1499
2.793427140222,47,2.85431701258,1499
2.79883364618,47,2.85443693258,1499
2.804130196222,47,2.85455685258,1499
2.8047460848,87,2.85456285258,75
2.8047530448,47,2.85468277258,1499
2.8047568048,87,2.85480269258,1499
2.8047637648,47,2.85492261258,1499
2.8048456048,87,2.85504253258,1499
2.8048525648,47,2.85516245258,1499
2.8048563248,87,2.85528237258,1499
2.8048632848,47,2.85540229258,1499
2.8049451248,87,2.85552221258,1499
2.8049520848,47,2.85564213258,1499
2.8049558448,87,2.85576205258,1499
2.8049628048,47,2.85588197258,1499
2.8050446448,87,2.85600189258,1499
2.8050516048,47,2.85612181258,1499
2.8050553648,87,2.85624173258,1499
2.8050623248,47,2.85636165258,1499
2.8051441648,87,2.85648157258,1499
2.8051511248,47,2.85660149258,1499
2.8051548848,87,2.85672141258,1499
2.8051618448,47,2.85684133258,1499
2.8052436848,87,2.85696125258,1499
2.8052506448,47,2.85708117258,1499
2.8052544048,87,2.85720109258,1499
2.8052613648,47,2.85732101258,1499
2.8053432048,87,2.85744093258,1499
2.8053501648,47,2.85756085258,1499
2.8053539248,87,2.85768077258,1499
2.8053608848,47,2.85780069258,1499
2.8054427248,87,2.85792061258,1499
2.8054496848,47,2.85804053258,1499
2.8054534448,87,2.85816045258,1499
2.8054604048,47,2.85828037258,1499
2.8055422448,87,2.85840029258,1499
2.8055492048,47,2.85852021258,1499
2.8055529648,87,2.85864013258,1499
2.8055599248,47,2.85876005258,1499
2.8056417648,87,2.85887997258,1499
2.8056487248,47,2.85899989258,1499
2.8056524848,87,2.85911981258,1499
2.8056594448,47,2.85923973258,1499
2.8057412848,87,2.85935965258,1499
2.8057482448,47,2.85947957258,1499
2.8057520048,87,2.85959949258,1499
2.8057589648,47,2.85971941258,1499
2.8058408048,87,2.85983933258,1499
2.8058477648,47,2.85995925258,1499
2.8058515248,87,2.86007917258,1499
2.8058584848,47,2.86019909258,1499
2.8059403248,87,2.86020509258,75
2.8059472848,47,2.86021109258,75
2.8059510448,87,2.86033101258,1499
2.8059580048,47,2.86045093258,1499
2.8060398448,87,2.86057085258,1499
2.8060468048,47,2.86069077258,1499
2.8060505648,87,2.86081069258,1499
2.8060575248,47,2.86093061258,1499
2.8061393648,87,2.86105053258,1499
2.8061463248,47,2.86117045258,1499
2.8061500848,87,2.86129037258,1499
2.8061570448,47,2.86141029258,1499
2.8062388848,87,2.86153021258,1499
2.8062458448,47,2.86165013258,1499
2.8062496048,87,2.86177005258,1499
2.8062565648,47,2.86188997258,1499
2.8063384048,87,2.86210989258,1499
2.8063453648,47,2.86222981258,1499
2.8063491248,87,2.86234973258,1499
2.8063560848,47,2.86246965258,1499
2.8064379248,87,2.86258957258,1499
2.8064448848,47,2.86270949258,1499
2.8064486448,87,2.86282941258,1499
2.8064556048,47,2.86294933258,1499
2.8065374448,87,2.86306925258,1499
2.8065444048,47,2.86318917258,1499
2.8065481648,87,2.86330909258,1499
2.8065551248,47,2.86342901258,1499
2.8066369648,87,2.86354893258,1499
2.8066439248,47,2.86366885258,1499
2.8066476848,87,2.86378877258,1499
2.8066546448,47,2.86390869258,1499
2.8067364848,87,2.86402861258,1499
2.8067434448,47,2.86414853258,1499
2.8067472048,87,2.86426845258,1499
2.8067541648,47,2.868341375422,1499
2.8068360048,87,2.869191202044,75
2.8068429648,47,2.87064084378,75
2.8068467248,87,2.873653456222,1499
2.8068536848,47,2.874502257022,75
2.8069355248,87,2.87905996218,1499
2.8069424848,47,2.88000622,75
2.8069462448,87,2.88001222,75
2.8069532048,47,2.884356512222,1499
2.8070350448,87,2.884760872,47
2.8070420048,47,2.884767832,87
2.8070457648,87,2.884771592,47
2.8070527248,47,2.884778552,87
2.8071345648,87,2.884860392,47
2.8071415248,47,2.884867352,87
2.8071452848,87,2.884871112,47
2.8071522448,47,2.884878072,87
2.8072340848,87,2.884959912,47
2.8072410448,47,2.884966872,87
2.8072448048,87,2.884970632,47
2.8072517648,47,2.884977592,87
2.8073336048,87,2.885059432,47
2.8073405648,47,2.885066392,87
2.8073443248,87,2.885070152,47
2.8073512848,47,2.885077112,87
2.8074331248,87,2.885158952,47
2.8074400848,47,2.885165912,87
2.8074438448,87,2.885169672,47
2.8074508048,47,2.885176632,87
2.8075326448,87,2.885258472,47
2.8075396048,47,2.885265432,87
2.8075433648,87,2.885269192,47
2.8075503248,47,2.885276152,87
2.8076321648,87,2.885357992,47
2.8076391248,47,2.885364952,87
2.8076428848,87,2.885368712,47
2.8076498448,47,2.885375672,87
2.8077316848,87,2.885457512,47
2.8077386448,47,2.885464472,87
2.8077424048,87,2.885468232,47
2.8077493648,47,2.885475192,87
2.8078312048,87,2.885557032,47
2.8078381648,47,2.885563992,87
2.8078419248,87,2.885567752,47
2.8078488848,47,2.885574712,87
2.8079307248,87,2.885656552,47
2.8079376848,47,2.885663512,87
2.8079414448,87,2.885667272,47
2.8079484048,47,2.885674232,87
2.8080302448,87,2.885756072,47
2.8080372048,47,2.885763032,87
2.8080409648,87,2.885766792,47
2.8080479248,47,2.885773752,87
2.8081297648,87,2.885855592,47
2.8081367248,47,2.885862552,87
2.8081404848,87,2.885866312,47
2.8081474448,47,2.885873272,87
2.8082292848,87,2.885955112,47
2.8082362448,47,2.885962072,87
2.8082400048,87,2.885965832,47
2.8082469648,47,2.885972792,87
2.8083288048,87,2.886054632,47
2.8083357648,47,2.886061592,87
2.8083395248,87,2.886065352,47
2.8083464848,47,2.886072312,87
2.8084283248,87,2.886154152,47
2.8084352848,47,2.886161112,87
2.8084390448,87,2.886164872,47
2.8084460048,47,2.886171832,87
2.8085278448,87,2.886253672,47
2.8085348048,47,2.886260632,87
2.8085385648,87,2.886264392,47
2.8085455248,47,2.886271352,87
2.8086273648,87,2.886353192,47
2.8086343248,47,2.886360152,87
2.8086380848,87,2.886363912,47
2.8086450448,47,2.886370872,87
2.8087268848,87,2.886452712,47
2.8087338448,47,2.886459672,87
2.8087376048,87,2.886463432,47
2.8087445648,47,2.886470392,87
2.8088264048,87,2.886552232,47
2.8088333648,47,2.886559192,87
2.8088371248,87,2.886562952,47
2.8088440848,47,2.886569912,87
2.8089259248,87,2.886651752,47
2.8089328848,47,2.886658712,87
2.8089366448,87,2.886662472,47
2.8089436048,47,2.886669432,87
2.8090254448,87,2.886751272,47
2.8090324048,47,2.886758232,87
2.8090361648,87,2.886761992,47
2.8090431248,47,2.886768952,87
2.8091308952,87,2.886850792,47
2.8091378552,47,2.886857752,87
2.8091416152,87,2.886861512,47
2.8091485752,47,2.886868472,87
2.8091826056,87,2.886950312,47
2.8091895656,47,2.886957272,87
2.8093940952,87,2.886961032,47
2.8094010552,47,2.886967992,87
2.8094048152,87,2.887049832,47
2.8094117752,47,2.887056792,87
2.8094155352,87,2.887060552,47
2.8094224952,47,2.887067512,87
2.8094262552,87,2.887149352,47
2.8094332152,47,2.887156312,87
2.8094369752,47,2.887160072,47
2.8094732848,87,2.887167032,87
2.8094802448,47,2.887248872,47
2.8094840048,87,2.887255832,87
2.8094909648,47,2.887259592,47
2.8095728048,87,2.887266552,87
2.8095797648,47,2.887348392,47
2.8095835248,87,2.887355352,87
2.8095904848,47,2.887359112,47
2.8096723248,87,2.887366072,87
2.8096792848,47,2.887447912,47
2.8096830448,87,2.887454872,87
2.8096900048,47,2.887458632,47
2.8097718448,87,2.887465592,87
2.8097788048,47,2.887547432,47
2.8097825648,87,2.887554392,87
2.8097895248,47,2.887558152,47
2.8098713648,87,2.887565112,87
2.8098783248,47,2.887646952,47
2.8098820848,87,2.887653912,87
2.8098890448,47,2.887657672,47
2.8099708848,87,2.887664632,87
2.8099778448,47,2.887746472,47
2.8099816048,87,2.887753432,87
2.8099885648,47,2.887757192,47
2.8100704048,87,2.887764152,87
2.8100773648,47,2.887845992,47
2.8100811248,87,2.887852952,87
2.8100880848,47,2.887856712,47
2.8101699248,87,2.887863672,87
2.8101768848,47,2.887945512,47
2.8101806448,87,2.887952472,87
2.8101876048,47,2.887956232,47
2.8102694448,87,2.887963192,87
2.8102764048,47,2.888045032,47
2.8102801648,87,2.888051992,87
2.8102871248,47,2.888055752,47
2.8103689648,87,2.888062712,87
2.8103759248,47,2.888144552,47
2.8103796848,87,2.888151512,87
2.8103866448,47,2.888155272,47
2.8104684848,87,2.888162232,87
2.8104754448,47,2.888244072,47
2.8104792048,87,2.888251032,87
2.8104861648,47,2.888254792,47
2.8105739352,87,2.888261752,87
2.8105808952,47,2.888343592,47
2.8105846552,87,2.888350552,87
2.8105916152,47,2.888354312,47
2.8106675248,87,2.888361272,87
2.8106744848,47,2.888443112,47
2.8106782448,87,2.888450072,87
2.8106852048,47,2.888453832,47
2.8107670448,87,2.888460792,87
2.8107740048,47,2.888542632,47
2.8107777648,87,2.888549592,87
2.8107847248,47,2.888553352,47
2.8108665648,87,2.888560312,87
2.8108735248,47,2.888642152,47
2.8108772848,87,2.888649112,87
2.8108842448,47,2.888652872,47
2.8109660848,87,2.888659832,87
2.8109730448,47,2.888741672,47
2.8109768048,87,2.888748632,87
2.8109837648,47,2.888752392,47
2.8110656048,87,2.888759352,87
2.8110725648,47,2.888841192,47
2.8110763248,87,2.888848152,87
2.8110832848,47,2.888851912,47
2.8149120536,47,2.888858872,87
2.820230705022,47,2.888940712,47
2.825555441022,47,2.888947672,87
2.830900258844,47,2.888951432,47
2.836259422044,47,2.888958392,87
2.8416212768,47,2.889040232,47
2.84697292,47,2.889047192,87
2.85234990058,47,2.889050952,47
2.85396982058,47,2.889057912,87
2.85408974058,47,2.8891441624,75
2.85430966058,47,2.8891479224,47
2.85442958058,47,2.8891548824,87
2.85454950058,47,2.8891586424,47
2.85466942058,47,2.8891656024,87
2.85479534058,47,2.8891973928,47
2.85491526058,47,2.8892043528,87
2.85503518058,47,2.8894088824,47
2.85515510058,47,2.8894158424,87
2.85527502058,47,2.8894196024,47
2.85539494058,47,2.8894265624,87
2.85551486058,47,2.8894303224,47
2.85563478058,47,2.8894372824,87
2.85575470058,47,2.8894410424,47
2.85587462058,47,2.8894480024,87
2.85599454058,47,2.889488072,47
2.85611446058,47,2.889495032,87
2.85623438058,47,2.889498792,47
2.85635430058,47,2.889505752,87
2.85647422058,47,2.889699992,1499
2.85659414058,47,2.889703752,47
2.85671406058,47,2.889710712,87
2.85683398058,47,2.889714472,47
2.85695390058,47,2.889721432,87
2.85707382058,47,2.889725192,47
2.85719374058,47,2.889732152,87
2.85731366058,47,2.889735912,47
2.85743358058,47,2.889742872,87
2.85755350058,47,2.889786632,47
2.85767342058,47,2.889793592,87
2.85779334058,47,2.889797352,47
2.85791326058,47,2.889804312,87
2.85803318058,47,2.889886152,47
2.85815310058,47,2.889893112,87
2.85827302058,47,2.889896872,47
2.85839294058,47,2.889903832,87
2.85851286058,47,2.889985672,47
2.85863278058,47,2.889992632,87
2.85875270058,47,2.889996392,47
2.85887262058,47,2.890003352,87
2.85899254058,47,2.890085192,47
2.85911246058,47,2.890092152,87
2.85923238058,47,2.890095912,47
2.85935230058,47,2.890102872,87
2.85947222058,47,2.890184712,47
2.85959214058,47,2.890191672,87
2.85971206058,47,2.890195432,47
2.85983198058,47,2.890202392,87
2.85995190058,47,2.890284232,47
2.86007182058,47,2.890291192,87
2.86019174058,47,2.890294952,47
2.86031166058,47,2.890301912,87
2.86044358058,47,2.890383752,47
2.86056350058,47,2.890390712,87
2.86068342058,47,2.890394472,47
2.86080334058,47,2.890401432,87
2.86092326058,47,2.890483272,47
2.86104318058,47,2.890490232,87
2.86116310058,47,2.890493992,47
2.86128302058,47,2.890500952,87
2.86140294058,47,2.8905872024,75
2.86152286058,47,2.8905909624,47
2.86164278058,47,2.8905979224,87
2.86176270058,47,2.8906016824,47
2.86188262058,47,2.8906086424,87
2.86200254058,47,2.890682312,47
2.86222246058,47,2.890689272,87
2.86234238058,47,2.890693032,47
2.86246230058,47,2.890699992,87
2.86258222058,47,2.890781832,47
2.86270214058,47,2.890788792,87
2.86282206058,47,2.890792552,47
2.86294198058,47,2.890799512,87
2.86306190058,47,2.890881352,47
2.86318182058,47,2.890888312,87
2.86330174058,47,2.890892072,47
2.86342166058,47,2.890899032,87
2.86354158058,47,2.890980872,47
2.86366150058,47,2.890987832,87
2.86378142058,47,2.890991592,47
2.86390134058,47,2.890998552,87
2.86402126058,47,2.891080392,47
2.86414118058,47,2.891087352,87
2.86426110058,47,2.891091112,47
2.86438102058,47,2.891098072,87
2.868453943422,47,2.894502257022,75
2.873766024222,47,2.895022177022,1499
2.87917253018,47,2.90000622,75
2.884469080222,47,2.90001222,75
2.884769104,127,2.900457021022,1499
2.884779264,47,2.905781757022,1499
2.884783024,127,2.909191202044,75
2.884793184,47,2.91064084378,75
2.884868624,127,2.911126574844,1499
2.884878784,47,2.914502257022,75
2.884882544,127,2.916485738044,1499
2.884892704,47,2.919142049519,75
2.884968144,127,2.92000622,75
2.884978304,47,2.92001222,75
2.884982064,127,2.9218475928,1499
2.884992224,47,2.927199236,1499
2.885067664,127,2.929191202044,75
2.885077824,47,2.93064084378,75
2.885081584,127,2.93257621658,1499
2.885091744,47,2.93444077738,75
2.885167184,127,2.93789973658,1499
2.885177344,47,2.93912365738,75
2.885181104,127,2.94000622,75
2.885191264,47,2.94001222,75
2.885266704,127,2.94328821658,1499
2.885276864,47,2.948579060222,1499
2.885280624,127,2.949191202044,75
2.885290784,47,2.95064084378,75
2.885366224,127,2.953992340222,1499
2.885376384,47,2.954502257022,75
2.885380144,127,2.959142049519,75
2.885390304,47,2.95929764698,1499
2.885465744,127,2.96000622,75
2.885475904,47,2.96001222,75
2.885479664,127,2.964695396222,1499
2.885489824,47,2.9647871232,47
2.885565264,127,2.9647972832,127
2.885575424,47,2.9648010432,47
2.885579184,127,2.9648112032,127
2.885589344,47,2.9648866432,47
2.885664784,127,2.9648968032,127
2.885674944,47,2.9649005632,47
2.885678704,127,2.9649107232,127
2.885688864,47,2.9649861632,47
2.885764304,127,2.9649963232,127
2.885774464,47,2.9650000832,47
2.885778224,127,2.9650102432,127
2.885788384,47,2.9650856832,47
2.885863824,127,2.9650958432,127
2.885873984,47,2.9650996032,47
2.885877744,127,2.9651097632,127
2.885887904,47,2.9651852032,47
2.885963344,127,2.9651953632,127
2.885973504,47,2.9651991232,47
2.885977264,127,2.9652092832,127
2.885987424,47,2.9652847232,47
2.886062864,127,2.9652948832,127
2.886073024,47,2.9652986432,47
2.886076784,127,2.9653088032,127
2.886086944,47,2.9653842432,47
2.886162384,127,2.9653944032,127
2.886172544,47,2.9653981632,47
2.886176304,127,2.9654083232,127
2.886186464,47,2.9654837632,47
2.886261904,127,2.9654939232,127
2.886272064,47,2.9654976832,47
2.886275824,127,2.9655078432,127
2.886285984,47,2.9655832832,47
2.886361424,127,2.9655934432,127
2.886371584,47,2.9655972032,47
2.886375344,127,2.9656073632,127
2.886385504,47,2.9656828032,47
2.886460944,127,2.9656929632,127
2.886471104,47,2.9656967232,47
2.886474864,127,2.9657068832,127
2.886485024,47,2.9657823232,47
2.886560464,127,2.9657924832,127
2.886570624,47,2.9657962432,47
2.886574384,127,2.9658064032,127
2.886584544,47,2.9658818432,47
2.886659984,127,2.9658920032,127
2.886670144,47,2.9658957632,47
2.886673904,127,2.9659059232,127
2.886684064,47,2.9659813632,47
2.886759504,127,2.9659915232,127
2.886769664,47,2.9659952832,47
2.886773424,127,2.9660054432,127
2.886783584,47,2.9660808832,47
2.886859024,127,2.9660910432,127
2.886869184,47,2.9660948032,47
2.886872944,127,2.9661049632,127
2.886883104,47,2.9661804032,47
2.886958544,127,2.9661905632,127
2.886968704,47,2.9661943232,47
2.886972464,127,2.9662044832,127
2.886982624,47,2.9662799232,47
2.887058064,127,2.9662900832,127
2.887068224,47,2.9662938432,47
2.887071984,127,2.9663040032,127
2.887082144,47,2.9663794432,47
2.887157584,127,2.9663896032,127
2.887167744,47,2.9663933632,47
2.887171504,127,2.9664035232,127
2.887181664,47,2.9664789632,47
2.887257104,127,2.9664891232,127
2.887267264,47,2.9664928832,47
2.887271024,127,2.9665030432,127
2.887281184,47,2.9665784832,47
2.887356624,127,2.9665886432,127
2.887366784,47,2.9665924032,47
2.887370544,127,2.9666025632,127
2.887380704,47,2.9666780032,47
2.887456144,127,2.9666881632,127
2.887466304,47,2.9666919232,47
2.887470064,127,2.9667020832,127
2.887480224,47,2.9667775232,47
2.887555664,127,2.9667876832,127
2.887565824,47,2.9667914432,47
2.887569584,127,2.9668016032,127
2.887579744,47,2.9668770432,47
2.887655184,127,2.9668872032,127
2.887665344,47,2.9668909632,47
2.887669104,127,2.9669011232,127
2.887679264,47,2.9669765632,47
2.887754704,127,2.9669867232,127
2.887764864,47,2.9669904832,47
2.887768624,127,2.9670006432,127
2.887778784,47,2.9670760832,47
2.887854224,127,2.9670862432,127
2.887864384,47,2.9670900032,47
2.887868144,127,2.9671001632,127
2.887878304,47,2.9671756032,47
2.887953744,127,2.9671857632,127
2.887963904,47,2.9671895232,47
2.887967664,127,2.9671996832,127
2.887977824,47,2.9672751232,47
2.888053264,127,2.9672852832,127
2.888063424,47,2.9672890432,47
2.888067184,127,2.9672992032,127
2.888077344,47,2.9673746432,47
2.888152784,127,2.9673848032,127
2.888162944,47,2.9673885632,47
2.888166704,127,2.9673987232,127
2.888176864,47,2.9674741632,47
2.888252304,127,2.9674843232,127
2.888262464,47,2.9674880832,47
2.888266224,127,2.9674982432,127
2.888276384,47,2.9675736832,47
2.888351824,127,2.9675838432,127
2.888361984,47,2.9675876032,47
2.888365744,127,2.9675977632,127
2.888375904,47,2.9676732032,47
2.888451344,127,2.9676833632,127
2.888461504,47,2.9676871232,47
2.888465264,127,2.9676972832,127
2.888475424,47,2.9677727232,47
2.888550864,127,2.9677828832,127
2.888561024,47,2.9677866432,47
2.888564784,127,2.9677968032,127
2.888574944,47,2.9678722432,47
2.888650384,127,2.9678824032,127
2.888660544,47,2.9678861632,47
