numActiveSessions:vector baselineTestQoS.hostSSH[32].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[32].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[32].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[32].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[32].tcp.conn-2008 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[32].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[32].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
,,3.2863967,87,3.3666046152,47,4.8166548392,40,,,,,4.9268435792,0.040015413599999993
,,3.28648206,47,3.3666548392,575,4.8666548392,40,,,,,,
,,3.3666548392,47,4.446677928,47,,,,,,,,
,,4.3666548392,87,4.446685208,87,,,,,,,,
,,4.446677928,87,4.5267009472,47,,,,,,,,
,,4.446685208,47,4.5267082272,87,,,,,,,,
,,4.5267009472,127,4.6067303984,47,,,,,,,,
,,4.5267082272,47,4.6067411984,127,,,,,,,,
,,4.6067303984,87,4.6867537376,47,,,,,,,,
,,4.6067411984,47,4.6867610176,87,,,,,,,,
,,4.6867537376,127,4.7667831888,47,,,,,,,,
,,4.6867610176,47,4.7667939888,127,,,,,,,,
,,4.7667831888,127,4.84681296,47,,,,,,,,
,,4.7667939888,47,4.84682376,127,,,,,,,,
,,4.84681296,87,4.9268362992,47,,,,,,,,
,,4.84682376,47,4.9268435792,87,,,,,,,,
,,4.9268362992,87,,,,,,,,,,
,,4.9268435792,47,,,,,,,,,,
