numActiveSessions:vector baselineTestQoS.hostSSH[111].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[111].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[111].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[111].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[111].tcp.conn-2087 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[111].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[111].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
,,2.890195908,127,2.9702253592,47,3.2301498,40,4.85086992,0.080029771199999988,4.85088072,80,3.3707117992,0.040259413600000001
,,2.890203188,47,2.9702361592,127,4.3707117992,40,4.9308897392,0.08001981919999998,4.9309750992,40,4.450742168,0.040015483199999993
,,2.9702253592,87,3.0503581384,47,4.4207117992,40,,,,,4.5307651872,0.040015413599999993
,,2.9702361592,47,3.0503654184,87,4.4707117992,40,,,,,4.6107981584,0.0400189336
,,3.0503581384,127,3.1303911096,47,4.5207117992,40,,,,,4.6107981584,0.0400189336
,,3.0503654184,47,3.1304019096,127,4.5707117992,40,,,,,4.6908179776,0.040015413599999993
,,3.1303911096,127,3.2104208808,47,4.6207117992,40,,,,,4.7708509488,0.0400189336
,,3.1304019096,47,3.2104316808,127,4.6707117992,40,,,,,4.7708509488,0.0400189336
,,3.2104208808,87,3.2904407,47,4.7207117992,40,,,,,4.85088072,0.0400189336
,,3.2104316808,47,3.29044798,87,4.7707117992,40,,,,,4.85088072,0.0400189336
,,3.2904407,87,3.3706615752,47,4.8207117992,40,,,,,4.9309750992,0.040096693599999996
,,3.29044798,47,3.3707117992,575,4.8707117992,40,,,,,,
,,3.3707117992,47,4.450734888,47,,,,,,,,
,,4.3707117992,87,4.450742168,87,,,,,,,,
,,4.450734888,87,4.5307579072,47,,,,,,,,
,,4.450742168,47,4.5307651872,87,,,,,,,,
,,4.5307579072,127,4.6107873584,47,,,,,,,,
,,4.5307651872,47,4.6107981584,127,,,,,,,,
,,4.6107873584,87,4.6908106976,47,,,,,,,,
,,4.6107981584,47,4.6908179776,87,,,,,,,,
,,4.6908106976,127,4.7708401488,47,,,,,,,,
,,4.6908179776,47,4.7708509488,127,,,,,,,,
,,4.7708401488,127,4.85086992,47,,,,,,,,
,,4.7708509488,47,4.85088072,127,,,,,,,,
,,4.85086992,87,4.9308897392,47,,,,,,,,
,,4.85088072,47,4.9309750992,87,,,,,,,,
,,4.9308897392,87,,,,,,,,,,
,,4.9309750992,47,,,,,,,,,,
