txPk:vector(packetBytes) baselineTestQoS.router0.ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.router0.ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),
2.337839653634,47,2.344802365634,1499
2.337959573634,47,2.344922285634,1499
2.338079493634,47,2.345042205634,1499
2.338199413634,47,2.345162125634,1499
2.338319333634,47,2.345282045634,1499
2.338439253634,47,2.345401965634,1499
2.338559173634,47,2.345521885634,1499
2.338679093634,47,2.345641805634,1499
2.338799013634,47,2.345761725634,1499
2.338918933634,47,2.345881645634,1499
2.339038853634,47,2.346001565634,1499
2.339158773634,47,2.346121485634,1499
2.339278693634,47,2.346241405634,1499
2.339398613634,47,2.346361325634,1499
2.339518533634,47,2.346481245634,1499
2.339638453634,47,2.346601165634,1499
2.339758373634,47,2.346721085634,1499
2.339878293634,47,2.346841005634,1499
2.339998213634,47,2.346960925634,1499
2.340118133634,47,2.347080845634,1499
2.340238053634,47,2.347200765634,1499
2.340357973634,47,2.347320685634,1499
2.340477893634,47,2.347440605634,1499
2.340597813634,47,2.347560525634,1499
2.340717733634,47,2.347680445634,1499
2.340837653634,47,2.347800365634,1499
2.340957573634,47,2.347920285634,1499
2.341077493634,47,2.348040205634,1499
2.341197413634,47,2.348160125634,1499
2.341317333634,47,2.348280045634,1499
2.341437253634,47,2.348399965634,1499
2.341557173634,47,2.348519885634,1499
2.341677093634,47,2.348639805634,1499
2.341797013634,47,2.348759725634,1499
2.341916933634,47,2.348879645634,1499
2.342036853634,47,2.348999565634,1499
2.342156773634,47,2.349119485634,1499
2.342276693634,47,2.349239405634,1499
2.342396613634,47,2.349359325634,1499
2.342516533634,47,2.349479245634,1499
2.342636453634,47,2.349599165634,1499
2.342756373634,47,2.349719085634,1499
2.342876293634,47,2.349839005634,1499
2.342996213634,47,2.349958925634,1499
2.343116133634,47,2.350078845634,1499
2.343236053634,47,2.350198765634,1499
2.343355973634,47,2.350318685634,1499
2.343475893634,47,2.350438605634,1499
2.343595813634,47,2.350558525634,1499
2.343715733634,47,2.350678445634,1499
2.343835653634,47,2.350798365634,1499
2.343955573634,47,2.350918285634,1499
2.344075493634,47,2.351038205634,1499
2.344195413634,47,2.351158125634,1499
2.344315333634,47,2.351278045634,1499
2.344435253634,47,2.351397965634,1499
2.344555173634,47,2.351517885634,1499
2.344675093634,47,2.351637805634,1499
2.344795013634,47,2.351757725634,1499
2.344914933634,47,2.351877645634,1499
2.345034853634,47,2.351997565634,1499
2.345154773634,47,2.352117485634,1499
2.345274693634,47,2.352237405634,1499
2.345394613634,47,2.352357325634,1499
2.345514533634,47,2.352477245634,1499
2.345634453634,47,2.352597165634,1499
2.345754373634,47,2.352717085634,1499
2.345874293634,47,2.352837005634,1499
2.345994213634,47,2.352956925634,1499
2.346114133634,47,2.353076845634,1499
2.346234053634,47,2.353196765634,1499
2.346353973634,47,2.353316685634,1499
2.346473893634,47,2.353436605634,1499
2.346593813634,47,2.353556525634,1499
2.346713733634,47,2.353676445634,1499
2.346833653634,47,2.353796365634,1499
2.346953573634,47,2.353916285634,1499
2.347073493634,47,2.354036205634,1499
2.347193413634,47,2.354156125634,1499
2.347313333634,47,2.354276045634,1499
2.347433253634,47,2.354395965634,1499
2.347553173634,47,2.354515885634,1499
2.347673093634,47,2.354635805634,1499
2.347793013634,47,2.354755725634,1499
2.347912933634,47,2.354875645634,1499
2.348032853634,47,2.354995565634,1499
2.348152773634,47,2.355115485634,1499
2.348272693634,47,2.355235405634,1499
2.348392613634,47,2.355355325634,1499
2.348512533634,47,2.355475245634,1499
2.348632453634,47,2.355595165634,1499
2.348752373634,47,2.355715085634,1499
2.348872293634,47,2.355835005634,1499
2.348992213634,47,2.355954925634,1499
2.349112133634,47,2.356074845634,1499
2.349232053634,47,2.356194765634,1499
2.349351973634,47,2.356314685634,1499
2.349471893634,47,2.356434605634,1499
2.349591813634,47,2.356554525634,1499
2.349711733634,47,2.356674445634,1499
2.349831653634,47,2.356794365634,1499
2.349951573634,47,2.356914285634,1499
2.350071493634,47,2.357034205634,1499
2.350191413634,47,2.357154125634,1499
2.350311333634,47,2.357274045634,1499
2.350431253634,47,2.357393965634,1499
2.350551173634,47,2.357513885634,1499
2.350671093634,47,2.357633805634,1499
2.350791013634,47,2.357753725634,1499
2.350910933634,47,2.357873645634,1499
2.351030853634,47,2.357993565634,1499
2.351150773634,47,2.358113485634,1499
2.351270693634,47,2.358233405634,1499
2.351390613634,47,2.358353325634,1499
2.351510533634,47,2.358473245634,1499
2.351630453634,47,2.358593165634,1499
2.351750373634,47,2.358713085634,1499
2.351870293634,47,2.358833005634,1499
2.351990213634,47,2.358952925634,1499
2.352110133634,47,2.359072845634,1499
2.352230053634,47,2.359192765634,1499
2.352349973634,47,2.359312685634,1499
2.352469893634,47,2.359432605634,1499
2.352589813634,47,2.359552525634,1499
2.352709733634,47,2.359672445634,1499
2.352829653634,47,2.359792365634,1499
2.352949573634,47,2.359912285634,1499
2.353069493634,47,2.360032205634,1499
2.353189413634,47,2.360152125634,1499
2.353309333634,47,2.360272045634,1499
2.353429253634,47,2.360391965634,1499
2.353549173634,47,2.360511885634,1499
2.353669093634,47,2.360631805634,1499
2.353789013634,47,2.360751725634,1499
2.353908933634,47,2.360871645634,1499
2.354028853634,47,2.360991565634,1499
2.354148773634,47,2.361111485634,1499
2.354268693634,47,2.361231405634,1499
2.354388613634,47,2.361351325634,1499
2.354508533634,47,2.361471245634,1499
2.354628453634,47,2.361591165634,1499
2.354748373634,47,2.361711085634,1499
2.354868293634,47,2.361831005634,1499
2.354988213634,47,2.361950925634,1499
2.355108133634,47,2.362070845634,1499
2.355228053634,47,2.362190765634,1499
2.355347973634,47,2.362310685634,1499
2.355467893634,47,2.362430605634,1499
2.355587813634,47,2.362550525634,1499
2.355707733634,47,2.362670445634,1499
2.355827653634,47,2.362790365634,1499
2.355947573634,47,2.362910285634,1499
2.356067493634,47,2.363030205634,1499
2.356187413634,47,2.363150125634,1499
2.356307333634,47,2.363270045634,1499
2.356427253634,47,2.363389965634,1499
2.356547173634,47,2.363509885634,1499
2.356667093634,47,2.363629805634,1499
2.356787013634,47,2.363749725634,1499
2.356906933634,47,2.363869645634,1499
2.357026853634,47,2.363989565634,1499
2.357146773634,47,2.364109485634,1499
2.357266693634,47,2.364229405634,1499
2.357386613634,47,2.364349325634,1499
2.357506533634,47,2.364469245634,1499
2.357626453634,47,2.364589165634,1499
2.357746373634,47,2.364709085634,1499
2.357866293634,47,2.364829005634,1499
2.357986213634,47,2.364948925634,1499
2.358106133634,47,2.365068845634,1499
2.358226053634,47,2.365188765634,1499
2.358345973634,47,2.365308685634,1499
2.358465893634,47,2.365428605634,1499
2.358585813634,47,2.365548525634,1499
2.358705733634,47,2.365668445634,1499
2.358825653634,47,2.365788365634,1499
2.358945573634,47,2.365908285634,1499
2.359065493634,47,2.366028205634,1499
2.359185413634,47,2.366148125634,1499
2.359305333634,47,2.366268045634,1499
2.359425253634,47,2.366387965634,1499
2.359545173634,47,2.366507885634,1499
2.359665093634,47,2.366627805634,1499
2.359785013634,47,2.366747725634,1499
2.359904933634,47,2.366867645634,1499
2.360024853634,47,2.366987565634,1499
2.360144773634,47,2.367107485634,1499
2.360264693634,47,2.367227405634,1499
2.360384613634,47,2.367347325634,1499
2.360504533634,47,2.367467245634,1499
2.360624453634,47,2.367587165634,1499
2.360744373634,47,2.367707085634,1499
2.360864293634,47,2.367827005634,1499
2.360984213634,47,2.367946925634,1499
2.361104133634,47,2.368019085634,902
2.361224053634,47,2.368139005634,1499
2.361343973634,47,2.368258925634,1499
2.361463893634,47,2.368378845634,1499
2.361583813634,47,2.368498765634,1499
2.361703733634,47,2.368618685634,1499
2.361823653634,47,2.368738605634,1499
2.361943573634,47,2.368858525634,1499
2.362063493634,47,2.368978445634,1499
2.362183413634,47,2.369098365634,1499
2.362303333634,47,2.369218285634,1499
2.362423253634,47,2.369338205634,1499
2.362543173634,47,2.369458125634,1499
2.362663093634,47,2.369578045634,1499
2.362783013634,47,2.369697965634,1499
2.362902933634,47,2.369817885634,1499
2.363022853634,47,2.369937805634,1499
2.363142773634,47,2.370057725634,1499
2.363262693634,47,2.370177645634,1499
2.363382613634,47,2.370297565634,1499
2.363502533634,47,2.370417485634,1499
2.363622453634,47,2.370537405634,1499
2.363742373634,47,2.370657325634,1499
2.363862293634,47,2.370777245634,1499
2.363982213634,47,2.370897165634,1499
2.364102133634,47,2.371017085634,1499
2.364222053634,47,2.371137005634,1499
2.364341973634,47,2.371256925634,1499
2.364461893634,47,2.371376845634,1499
2.364581813634,47,2.371496765634,1499
2.364701733634,47,2.371616685634,1499
2.364821653634,47,2.371736605634,1499
2.364941573634,47,2.371856525634,1499
2.365061493634,47,2.371976445634,1499
2.365181413634,47,2.372096365634,1499
2.365301333634,47,2.372216285634,1499
2.365421253634,47,2.372336205634,1499
2.365541173634,47,2.372456125634,1499
2.365661093634,47,2.372576045634,1499
2.365781013634,47,2.372695965634,1499
2.365900933634,47,2.372815885634,1499
2.366020853634,47,2.372935805634,1499
2.366140773634,47,2.373055725634,1499
2.366260693634,47,2.373175645634,1499
2.366380613634,47,2.373295565634,1499
2.366500533634,47,2.373415485634,1499
2.366620453634,47,2.373535405634,1499
2.366740373634,47,2.373655325634,1499
2.366860293634,47,2.373775245634,1499
2.366980213634,47,2.373895165634,1499
2.367100133634,47,2.374015085634,1499
2.367220053634,47,2.374135005634,1499
2.367339973634,47,2.374254925634,1499
2.367459893634,47,2.374374845634,1499
2.367579813634,47,2.374494765634,1499
2.367699733634,47,2.374614685634,1499
2.367819653634,47,2.374734605634,1499
2.367939573634,47,2.374854525634,1499
2.368026877634,47,2.374974445634,1499
2.368030637634,47,2.375094365634,1499
2.368034397634,247,2.375214285634,1499
2.368251573634,47,2.375334205634,1499
2.368371493634,47,2.375454125634,1499
2.368491413634,47,2.375574045634,1499
2.368611333634,47,2.375693965634,1499
2.368731253634,47,2.375813885634,1499
2.368851173634,47,2.375933805634,1499
2.368971093634,47,2.376053725634,1499
2.369091013634,47,2.376173645634,1499
2.369210933634,47,2.376293565634,1499
2.369330853634,47,2.376413485634,1499
2.369450773634,47,2.376533405634,1499
2.369570693634,47,2.376653325634,1499
2.369690613634,47,2.376773245634,1499
2.369810533634,47,2.376893165634,1499
2.369930453634,47,2.377013085634,1499
2.370050373634,47,2.377133005634,1499
2.370170293634,47,2.377252925634,1499
2.370290213634,47,2.377372845634,1499
2.370410133634,47,2.377492765634,1499
2.370530053634,47,2.377612685634,1499
2.370649973634,47,2.377732605634,1499
2.370769893634,47,2.377852525634,1499
2.370889813634,47,2.377972445634,1499
2.371009733634,47,2.378092365634,1499
2.371129653634,47,2.378212285634,1499
2.371249573634,47,2.378332205634,1499
2.371369493634,47,2.378452125634,1499
2.371489413634,47,2.378572045634,1499
2.371609333634,47,2.378691965634,1499
2.371729253634,47,2.378811885634,1499
2.371849173634,47,2.378931805634,1499
2.371969093634,47,2.379051725634,1499
2.372089013634,47,2.379171645634,1499
2.372208933634,47,2.379291565634,1499
2.372328853634,47,2.379411485634,1499
2.372448773634,47,2.379531405634,1499
2.372568693634,47,2.379651325634,1499
2.372688613634,47,2.379771245634,1499
2.372808533634,47,2.379891165634,1499
2.372928453634,47,2.380011085634,1499
2.373048373634,47,2.380131005634,1499
2.373168293634,47,2.380250925634,1499
2.373288213634,47,2.380370845634,1499
2.373408133634,47,2.380490765634,1499
2.373528053634,47,2.380610685634,1499
2.373647973634,47,2.380730605634,1499
2.373767893634,47,2.380850525634,1499
2.373887813634,47,2.380970445634,1499
2.374007733634,47,2.381090365634,1499
2.374127653634,47,2.381210285634,1499
2.374247573634,47,2.381330205634,1499
2.374367493634,47,2.381450125634,1499
2.374487413634,47,2.381570045634,1499
2.374607333634,47,2.381689965634,1499
2.374727253634,47,2.381809885634,1499
2.374847173634,47,2.381929805634,1499
2.374967093634,47,2.382049725634,1499
2.375087013634,47,2.382169645634,1499
2.375206933634,47,2.382289565634,1499
2.375326853634,47,2.382409485634,1499
2.375446773634,47,2.382529405634,1499
2.375566693634,47,2.382649325634,1499
2.375686613634,47,2.382769245634,1499
2.375806533634,47,2.382889165634,1499
2.375926453634,47,2.383009085634,1499
2.376046373634,47,2.383129005634,1499
2.376166293634,47,2.383248925634,1499
2.376286213634,47,2.383368845634,1499
2.376406133634,47,2.383488765634,1499
2.376526053634,47,2.383608685634,1499
2.376645973634,47,2.383728605634,1499
2.376765893634,47,2.383848525634,1499
2.376885813634,47,2.383968445634,1499
2.377005733634,47,2.384088365634,1499
2.377125653634,47,2.384208285634,1499
2.377245573634,47,2.384328205634,1499
2.377365493634,47,2.384448125634,1499
2.377485413634,47,2.384568045634,1499
2.377605333634,47,2.384687965634,1499
2.377725253634,47,2.384807885634,1499
2.377845173634,47,2.384927805634,1499
2.377965093634,47,2.385047725634,1499
2.378085013634,47,2.385167645634,1499
2.378204933634,47,2.385287565634,1499
2.378324853634,47,2.385407485634,1499
2.378444773634,47,2.385527405634,1499
2.378564693634,47,2.385647325634,1499
2.378684613634,47,2.385767245634,1499
2.378804533634,47,2.385887165634,1499
2.378924453634,47,2.386007085634,1499
2.379044373634,47,2.386127005634,1499
2.379164293634,47,2.386246925634,1499
2.379284213634,47,2.386366845634,1499
2.379404133634,47,2.386486765634,1499
2.379524053634,47,2.386606685634,1499
2.379643973634,47,2.386726605634,1499
2.379763893634,47,2.386846525634,1499
2.379883813634,47,2.386966445634,1499
2.380003733634,47,2.387086365634,1499
2.380123653634,47,2.387206285634,1499
2.380243573634,47,2.387326205634,1499
2.380363493634,47,2.387446125634,1499
2.380483413634,47,2.387566045634,1499
2.380603333634,47,2.387685965634,1499
2.380723253634,47,2.387805885634,1499
2.380843173634,47,2.387925805634,1499
2.380963093634,47,2.388045725634,1499
2.381083013634,47,2.388165645634,1499
2.381202933634,47,2.388285565634,1499
2.381322853634,47,2.388405485634,1499
2.381442773634,47,2.388525405634,1499
2.381562693634,47,2.388645325634,1499
2.381682613634,47,2.388765245634,1499
2.381802533634,47,2.388885165634,1499
2.381922453634,47,2.389005085634,1499
2.382042373634,47,2.389125005634,1499
2.382162293634,47,2.389244925634,1499
2.382282213634,47,2.389364845634,1499
2.382402133634,47,2.389484765634,1499
2.382522053634,47,2.389604685634,1499
2.382641973634,47,2.389724605634,1499
2.382761893634,47,2.389844525634,1499
2.382881813634,47,2.389964445634,1499
2.383001733634,47,2.390084365634,1499
2.383121653634,47,2.390204285634,1499
2.383241573634,47,2.390324205634,1499
2.383361493634,47,2.390444125634,1499
2.383481413634,47,2.390564045634,1499
2.383601333634,47,2.390683965634,1499
2.383721253634,47,2.390803885634,1499
2.383841173634,47,2.390923805634,1499
2.383961093634,47,2.391043725634,1499
2.384081013634,47,2.391163645634,1499
2.384200933634,47,2.391283565634,1499
2.384320853634,47,2.391403485634,1499
2.384440773634,47,2.391523405634,1499
2.384560693634,47,2.391643325634,1499
2.384680613634,47,2.391763245634,1499
2.384800533634,47,2.391883165634,1499
2.384920453634,47,2.392003085634,1499
2.385040373634,47,2.392123005634,1499
2.385160293634,47,2.392242925634,1499
2.385280213634,47,2.392362845634,1499
2.385400133634,47,2.392482765634,1499
2.385520053634,47,2.392602685634,1499
2.385639973634,47,2.392722605634,1499
2.385759893634,47,2.392842525634,1499
2.385879813634,47,2.392962445634,1499
2.385999733634,47,2.393082365634,1499
2.386119653634,47,2.393202285634,1499
2.386239573634,47,2.393322205634,1499
2.386359493634,47,2.393442125634,1499
2.386479413634,47,2.393562045634,1499
2.386599333634,47,2.393681965634,1499
2.386719253634,47,2.393801885634,1499
2.386839173634,47,2.393921805634,1499
2.386959093634,47,2.394041725634,1499
2.387079013634,47,2.394161645634,1499
2.387198933634,47,2.394281565634,1499
2.387318853634,47,2.394401485634,1499
2.387438773634,47,2.394521405634,1499
2.387558693634,47,2.394641325634,1499
2.387678613634,47,2.394761245634,1499
2.387798533634,47,2.394881165634,1499
2.387918453634,47,2.395001085634,1499
2.388038373634,47,2.395121005634,1499
2.388158293634,47,2.395240925634,1499
2.388278213634,47,2.395360845634,1499
2.388398133634,47,2.395480765634,1499
2.388518053634,47,2.395600685634,1499
2.388637973634,47,2.395720605634,1499
2.388757893634,47,2.395840525634,1499
2.388877813634,47,2.395960445634,1499
2.388997733634,47,2.396080365634,1499
2.389117653634,47,2.396200285634,1499
2.389237573634,47,2.396320205634,1499
2.389357493634,47,2.396440125634,1499
2.389477413634,47,2.396560045634,1499
2.389597333634,47,2.396679965634,1499
2.389717253634,47,2.396799885634,1499
2.389837173634,47,2.396919805634,1499
2.389957093634,47,2.397039725634,1499
2.390077013634,47,2.397159645634,1499
2.390196933634,47,2.397279565634,1499
2.390316853634,47,2.397399485634,1499
2.390436773634,47,2.397519405634,1499
2.390556693634,47,2.397639325634,1499
2.390676613634,47,2.397759245634,1499
2.390796533634,47,2.397879165634,1499
2.390916453634,47,2.397999085634,1499
2.391036373634,47,2.398119005634,1499
2.391156293634,47,2.398238925634,1499
2.391276213634,47,2.398358845634,1499
2.391396133634,47,2.398478765634,1499
2.391516053634,47,2.398598685634,1499
2.391635973634,47,2.398718605634,1499
2.391755893634,47,2.398838525634,1499
2.391875813634,47,2.398958445634,1499
2.391995733634,47,2.399078365634,1499
2.392115653634,47,2.399198285634,1499
2.392235573634,47,2.399318205634,1499
2.392355493634,47,2.399438125634,1499
2.392475413634,47,2.399558045634,1499
2.392595333634,47,2.399677965634,1499
2.392715253634,47,2.399797885634,1499
2.392835173634,47,2.399917805634,1499
2.392955093634,47,2.400037725634,1499
2.393075013634,47,2.400157645634,1499
2.393194933634,47,2.400277565634,1499
2.393314853634,47,2.400397485634,1499
2.393434773634,47,2.400517405634,1499
2.393554693634,47,2.400637325634,1499
2.393674613634,47,2.400757245634,1499
2.393794533634,47,2.400877165634,1499
2.393914453634,47,2.400997085634,1499
2.394034373634,47,2.401117005634,1499
2.394154293634,47,2.401236925634,1499
2.394274213634,47,2.401356845634,1499
2.394394133634,47,2.401476765634,1499
2.394514053634,47,2.401596685634,1499
2.394633973634,47,2.401716605634,1499
2.394753893634,47,2.401836525634,1499
2.394873813634,47,2.401956445634,1499
2.394993733634,47,2.402076365634,1499
2.395113653634,47,2.402196285634,1499
2.395233573634,47,2.402316205634,1499
2.395353493634,47,2.402436125634,1499
2.395473413634,47,2.402556045634,1499
2.395593333634,47,2.402675965634,1499
2.395713253634,47,2.402795885634,1499
2.395833173634,47,2.402915805634,1499
2.395953093634,47,2.403035725634,1499
2.396073013634,47,2.403155645634,1499
2.396192933634,47,2.403275565634,1499
2.396312853634,47,2.403395485634,1499
2.396432773634,47,2.403515405634,1499
2.396552693634,47,2.403635325634,1499
2.396672613634,47,2.403755245634,1499
2.396792533634,47,2.403875165634,1499
2.396912453634,47,2.403995085634,1499
2.397032373634,47,2.404115005634,1499
2.397152293634,47,2.404234925634,1499
2.397272213634,47,2.404354845634,1499
2.397392133634,47,2.404474765634,1499
2.397512053634,47,2.404594685634,1499
2.397631973634,47,2.404714605634,1499
2.397751893634,47,2.404834525634,1499
2.397871813634,47,2.404954445634,1499
2.397991733634,47,2.405074365634,1499
2.398111653634,47,2.405194285634,1499
2.398231573634,47,2.405314205634,1499
2.398351493634,47,2.405434125634,1499
2.398471413634,47,2.405554045634,1499
2.398591333634,47,2.405673965634,1499
2.398711253634,47,2.405793885634,1499
2.398831173634,47,2.405913805634,1499
2.398951093634,47,2.406033725634,1499
2.399071013634,47,2.406153645634,1499
2.399190933634,47,2.406273565634,1499
2.399310853634,47,2.406393485634,1499
2.399430773634,47,2.406513405634,1499
2.399550693634,47,2.406633325634,1499
2.399670613634,47,2.406753245634,1499
2.399790533634,47,2.406873165634,1499
2.399910453634,47,2.406993085634,1499
2.400030373634,47,2.407113005634,1499
2.400150293634,47,2.407232925634,1499
2.400270213634,47,2.407352845634,1499
2.400390133634,47,2.407472765634,1499
2.400510053634,47,2.407592685634,1499
2.400629973634,47,2.407712605634,1499
2.400749893634,47,2.407832525634,1499
2.400869813634,47,2.407952445634,1499
2.400989733634,47,2.408072365634,1499
2.401109653634,47,2.408192285634,1499
2.401229573634,47,2.408312205634,1499
2.401349493634,47,2.408432125634,1499
2.401469413634,47,2.408552045634,1499
2.401589333634,47,2.408671965634,1499
2.401709253634,47,2.408791885634,1499
2.401829173634,47,2.408911805634,1499
2.401949093634,47,2.409031725634,1499
2.402069013634,47,2.409146845634,1439
2.402188933634,47,2.409266765634,1499
2.402308853634,47,2.409386685634,1499
2.402428773634,47,2.409506605634,1499
2.402548693634,47,2.409626525634,1499
2.402668613634,47,2.409746445634,1499
2.402788533634,47,2.409866365634,1499
2.402908453634,47,2.409986285634,1499
2.403028373634,47,2.410106205634,1499
2.403148293634,47,2.410226125634,1499
2.403268213634,47,2.410346045634,1499
2.403388133634,47,2.410465965634,1499
2.403508053634,47,2.410585885634,1499
2.403627973634,47,2.410705805634,1499
2.403747893634,47,2.410825725634,1499
2.403867813634,47,2.410945645634,1499
2.403987733634,47,2.411065565634,1499
2.404107653634,47,2.411185485634,1499
2.404227573634,47,2.411305405634,1499
2.404347493634,47,2.411425325634,1499
2.404467413634,47,2.411545245634,1499
2.404587333634,47,2.411665165634,1499
2.404707253634,47,2.411785085634,1499
2.404827173634,47,2.411905005634,1499
2.404947093634,47,2.412024925634,1499
2.405067013634,47,2.412144845634,1499
2.405186933634,47,2.412264765634,1499
2.405306853634,47,2.412384685634,1499
2.405426773634,47,2.412504605634,1499
2.405546693634,47,2.412624525634,1499
2.405666613634,47,2.412744445634,1499
2.405786533634,47,2.412864365634,1499
2.405906453634,47,2.412984285634,1499
2.406026373634,47,2.413104205634,1499
2.406146293634,47,2.413224125634,1499
2.406266213634,47,2.413344045634,1499
2.406386133634,47,2.413463965634,1499
2.406506053634,47,2.413583885634,1499
2.406625973634,47,2.413703805634,1499
2.406745893634,47,2.413823725634,1499
2.406865813634,47,2.413943645634,1499
2.406985733634,47,2.414063565634,1499
2.407105653634,47,2.414183485634,1499
2.407225573634,47,2.414303405634,1499
2.407345493634,47,2.414423325634,1499
2.407465413634,47,2.414543245634,1499
2.407585333634,47,2.414663165634,1499
2.407705253634,47,2.414783085634,1499
2.407825173634,47,2.414903005634,1499
2.407945093634,47,2.415022925634,1499
2.408065013634,47,2.415142845634,1499
2.408184933634,47,2.415262765634,1499
2.408304853634,47,2.415382685634,1499
2.408424773634,47,2.415502605634,1499
2.408544693634,47,2.415622525634,1499
2.408664613634,47,2.415742445634,1499
2.408784533634,47,2.415862365634,1499
2.408904453634,47,2.415982285634,1499
2.409024373634,47,2.416102205634,1499
2.409144293634,47,2.416222125634,1499
2.409160909634,47,2.416342045634,1499
2.409164669634,247,2.416461965634,1499
2.409379333634,47,2.416581885634,1499
2.409499253634,47,2.416701805634,1499
2.409619173634,47,2.416821725634,1499
2.409739093634,47,2.416941645634,1499
2.409859013634,47,2.417061565634,1499
2.409978933634,47,2.417181485634,1499
2.410098853634,47,2.417301405634,1499
2.410218773634,47,2.417421325634,1499
2.410338693634,47,2.417541245634,1499
2.410458613634,47,2.417661165634,1499
2.410578533634,47,2.417781085634,1499
2.410698453634,47,2.417901005634,1499
2.410818373634,47,2.418020925634,1499
2.410938293634,47,2.418140845634,1499
2.411058213634,47,2.418260765634,1499
2.411178133634,47,2.418380685634,1499
2.411298053634,47,2.418500605634,1499
2.411417973634,47,2.418620525634,1499
2.411537893634,47,2.418740445634,1499
2.411657813634,47,2.418860365634,1499
2.411777733634,47,2.418980285634,1499
2.411897653634,47,2.419100205634,1499
2.412017573634,47,2.419220125634,1499
2.412137493634,47,2.419340045634,1499
2.412257413634,47,2.419459965634,1499
2.412377333634,47,2.419579885634,1499
2.412497253634,47,2.419699805634,1499
2.412617173634,47,2.419819725634,1499
2.412737093634,47,2.419939645634,1499
2.412857013634,47,2.420059565634,1499
2.412976933634,47,2.420179485634,1499
2.413096853634,47,2.420299405634,1499
2.413216773634,47,2.420419325634,1499
2.413336693634,47,2.420539245634,1499
2.413456613634,47,2.420659165634,1499
2.413576533634,47,2.420779085634,1499
2.413696453634,47,2.420899005634,1499
2.413816373634,47,2.421018925634,1499
2.413936293634,47,2.421138845634,1499
2.414056213634,47,2.421258765634,1499
2.414176133634,47,2.421378685634,1499
2.414296053634,47,2.421498605634,1499
2.414415973634,47,2.421618525634,1499
2.414535893634,47,2.421738445634,1499
2.414655813634,47,2.421858365634,1499
2.414775733634,47,2.421978285634,1499
2.414895653634,47,2.422098205634,1499
2.415015573634,47,2.422218125634,1499
2.415135493634,47,2.422338045634,1499
2.415255413634,47,2.422457965634,1499
2.415375333634,47,2.422577885634,1499
2.415495253634,47,2.422697805634,1499
2.415615173634,47,2.422817725634,1499
2.415735093634,47,2.422937645634,1499
2.415855013634,47,2.423057565634,1499
2.415974933634,47,2.423177485634,1499
2.416094853634,47,2.423297405634,1499
2.416214773634,47,2.423417325634,1499
2.416334693634,47,2.423537245634,1499
2.416454613634,47,2.423657165634,1499
2.416574533634,47,2.423777085634,1499
2.416694453634,47,2.423897005634,1499
2.416814373634,47,2.424016925634,1499
2.416934293634,47,2.424136845634,1499
2.417054213634,47,2.424256765634,1499
2.417174133634,47,2.424376685634,1499
2.417294053634,47,2.424496605634,1499
2.417413973634,47,2.424616525634,1499
2.417533893634,47,2.424736445634,1499
2.417653813634,47,2.424856365634,1499
2.417773733634,47,2.424976285634,1499
2.417893653634,47,2.425096205634,1499
2.418013573634,47,2.425216125634,1499
2.418133493634,47,2.425336045634,1499
2.418253413634,47,2.425455965634,1499
2.418373333634,47,2.425575885634,1499
2.418493253634,47,2.425695805634,1499
2.418613173634,47,2.425815725634,1499
2.418733093634,47,2.425935645634,1499
2.418853013634,47,2.426055565634,1499
2.418972933634,47,2.426175485634,1499
2.419092853634,47,2.426295405634,1499
2.419212773634,47,2.426415325634,1499
2.419332693634,47,2.426535245634,1499
2.419452613634,47,2.426655165634,1499
2.419572533634,47,2.426775085634,1499
2.419692453634,47,2.426895005634,1499
2.419812373634,47,2.427014925634,1499
2.419932293634,47,2.427134845634,1499
2.420052213634,47,2.427254765634,1499
2.420172133634,47,2.427374685634,1499
2.420292053634,47,2.427494605634,1499
2.420411973634,47,2.427614525634,1499
2.420531893634,47,2.427734445634,1499
2.420651813634,47,2.427854365634,1499
2.420771733634,47,2.427974285634,1499
2.420891653634,47,2.428094205634,1499
2.421011573634,47,2.428214125634,1499
2.421131493634,47,2.428334045634,1499
2.421251413634,47,2.428453965634,1499
2.421371333634,47,2.428573885634,1499
2.421491253634,47,2.428693805634,1499
2.421611173634,47,2.428813725634,1499
2.421731093634,47,2.428933645634,1499
2.421851013634,47,2.429053565634,1499
2.421970933634,47,2.429173485634,1499
2.422090853634,47,2.429293405634,1499
2.422210773634,47,2.429413325634,1499
2.422330693634,47,2.429533245634,1499
2.422450613634,47,2.429653165634,1499
2.422570533634,47,2.429773085634,1499
2.422690453634,47,2.429893005634,1499
2.422810373634,47,2.430012925634,1499
2.422930293634,47,2.430132845634,1499
2.423050213634,47,2.430252765634,1499
2.423170133634,47,2.430372685634,1499
2.423290053634,47,2.430492605634,1499
2.423409973634,47,2.430612525634,1499
2.423529893634,47,2.430732445634,1499
2.423649813634,47,2.430852365634,1499
2.423769733634,47,2.430972285634,1499
2.423889653634,47,2.431092205634,1499
2.424009573634,47,2.431212125634,1499
2.424129493634,47,2.431332045634,1499
2.424249413634,47,2.431451965634,1499
2.424369333634,47,2.431571885634,1499
2.424489253634,47,2.431691805634,1499
2.424609173634,47,2.431811725634,1499
2.424729093634,47,2.431931645634,1499
2.424849013634,47,2.432051565634,1499
2.424968933634,47,2.432171485634,1499
