numActiveSessions:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[8].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[8].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHliveDelay:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostLVD[8].tcp.conn-650 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHEstimatedBitrate:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,,,,,,,,,,,4.3100076472,47,4.3165690872,1499,,,,,4.3497299672,0.309545993600000012,,,,
,,,,,,,,,,,,4.3165690872,47,4.3239918072,1499,,,,,4.3568352472,0.316651273600000003,,,,
,,,,,,,,,,,,4.3239918072,47,4.3299130872,1499,,,,,4.3630111672,0.322827193600000005,,,,
,,,,,,,,,,,,4.3299130872,47,4.3326832472,1499,,,,,4.4432375832,0.403053609599999916,,,,
,,,,,,,,,,,,4.3326832472,47,4.3366646072,1499,,,,,,,,,,
,,,,,,,,,,,,4.3366646072,47,4.3428345272,1499,,,,,,,,,,
,,,,,,,,,,,,4.3428345272,47,4.3497299672,1499,,,,,,,,,,
,,,,,,,,,,,,4.3497299672,47,4.3568352472,1499,,,,,,,,,,
,,,,,,,,,,,,4.3568352472,47,4.3630111672,1499,,,,,,,,,,
,,,,,,,,,,,,4.3630111672,47,4.4432375832,1351,,,,,,,,,,
,,,,,,,,,,,,4.4432375832,47,,,,,,,,,,,,
,,,,,,,,,,,,5,247,,,,,,,,,,,,
