numActiveSessions:vector baselineTestQoS.hostFDO[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[2].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[2].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostFDO[2].tcp.conn-658 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostFDO[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,1.8666578072,47,1.8720120472,1499,,,,,1.8826938072,1452,1.8826938072,0.776798361451999981
,,1.8720120472,47,1.8735950072,1499,,,,,1.8834313272,1452,1.8834313272,0.777535881451999918
,,1.8735950072,47,1.8773519672,1499,,,,,1.8880242872,1452,1.8880242872,0.782128841452000009
,,1.8773519672,47,1.8826938072,1499,,,,,1.8932963672,1452,1.8932963672,0.787400921451999909
,,1.8826938072,47,1.8834313272,1499,,,,,1.8934282872,1452,1.8934282872,0.787532841451999973
,,1.8834313272,47,1.8880242872,1499,,,,,1.8988130072,1452,1.8988130072,0.792917561451999871
,,1.8880242872,47,1.8932963672,1499,,,,,1.9041469272,1452,1.9041469272,0.798251481451999863
,,1.8932963672,47,1.8934282872,1499,,,,,1.9058654872,1452,1.9058654872,0.7999700414519999
,,1.8934282872,47,1.8988130072,1499,,,,,1.9094650872,1452,1.9094650872,0.803569641451999935
,,1.8988130072,47,1.9041469272,1499,,,,,1.9148054072,1452,1.9148054072,0.808909961451999888
,,1.9041469272,47,1.9058654872,1499,,,,,1.9164842872,1452,1.9164842872,0.810588841451999938
,,1.9058654872,47,1.9094650872,1499,,,,,1.9202355672,1452,1.9202355672,0.814340121451999851
,,1.9094650872,47,1.9148054072,1499,,,,,1.9254946072,1452,1.9254946072,0.819599161451999955
,,1.9148054072,47,1.9164842872,1499,,,,,1.9272352472,1452,1.9272352472,0.821339801451999914
,,1.9164842872,47,1.9202355672,1499,,,,,1.9308814872,1452,1.9308814872,0.824986041452000048
,,1.9202355672,47,1.9254946072,1499,,,,,1.9362126072,1452,1.9362126072,0.83031716145199996
,,1.9254946072,47,1.9272352472,1499,,,,,1.9363325272,1452,1.9363325272,0.8304370814519999
,,1.9272352472,47,1.9308814872,1499,,,,,1.9416450072,1452,1.9416450072,0.835749561451999853
,,1.9308814872,47,1.9362126072,1499,,,,,1.9467435672,1452,1.9467435672,0.840848121452000048
,,1.9362126072,47,1.9363325272,1499,,,,,1.9469834072,1452,1.9469834072,0.841087961451999929
,,1.9363325272,47,1.9416450072,1499,,,,,1.9523132472,1452,1.9523132472,0.846417801451999848
,,1.9416450072,47,1.9467435672,1499,,,,,1.9572157272,1452,1.9572157272,0.851320281452
,,1.9467435672,47,1.9469834072,1499,,,,,1.9576954072,1452,1.9576954072,0.851799961451999984
,,1.9469834072,47,1.9523132472,1499,,,,,1.9630464472,1452,1.9630464472,0.857151001451999846
,,1.9523132472,47,1.9572157272,1499,,,,,1.9661883672,1452,1.9661883672,0.860292921451999866
,,1.9572157272,47,1.9576954072,1499,,,,,1.9683649272,1452,1.9683649272,0.862469481451999971
,,1.9576954072,47,1.9630464472,1499,,,,,1.9737225272,1452,1.9737225272,0.867827081451999935
,,1.9630464472,47,1.9661883672,1499,,,,,1.9772336472,1452,1.9772336472,0.871338201451999913
,,1.9661883672,47,1.9683649272,1499,,,,,1.9790551672,1452,1.9790551672,0.873159721451999932
,,1.9683649272,47,1.9737225272,1499,,,,,1.9844341272,1452,1.9844341272,0.878538681451999976
,,1.9737225272,47,1.9772336472,1499,,,,,1.9886795672,1452,1.9886795672,0.882784121452000021
,,1.9772336472,47,1.9790551672,1499,,,,,1.9897648472,1452,1.9897648472,0.883869401451999875
,,1.9790551672,47,1.9844341272,1499,,,,,1.9951019672,1452,1.9951019672,0.889206521451999961
,,1.9844341272,47,1.9886795672,1499,,,,,2.0001686072,1452,2.0001686072,0.89427316145199986
,,1.9886795672,47,1.9897648472,1499,,,,,2.0005343672,1452,2.0005343672,0.894638921451999853
,,1.9897648472,47,1.9951019672,1499,,,,,2.0058966072,1452,2.0058966072,0.900001161452000039
,,1.9951019672,47,2.0001686072,1499,,,,,2.0111138072,1452,2.0111138072,0.90521836145199996
,,2.0001686072,47,2.0005343672,1499,,,,,2.0112337272,1452,2.0112337272,0.905338281451999901
,,2.0005343672,47,2.0058966072,1499,,,,,2.0165616472,1452,2.0165616472,0.910666201451999941
,,2.0058966072,47,2.0111138072,1499,,,,,2.0218681272,1452,2.0218681272,0.915972681451999943
,,2.0111138072,47,2.0112337272,1499,,,,,2.0219880472,1452,2.0219880472,0.916092601451999883
,,2.0112337272,47,2.0165616472,1499,,,,,2.0272830872,1452,2.0272830872,0.921387641451999913
,,2.0165616472,47,2.0218681272,1499,,,,,2.0326579672,1452,2.0326579672,0.926762521451999883
,,2.0218681272,47,2.0219880472,1499,,,,,2.0343668472,1452,2.0343668472,0.928471401451999907
,,2.0219880472,47,2.0272830872,1499,,,,,2.0379931672,1452,2.0379931672,0.932097721451999868
,,2.0272830872,47,2.0326579672,1499,,,,,2.0433860472,1452,2.0433860472,0.937490601451999912
,,2.0326579672,47,2.0343668472,1499,,,,,2.0456765272,1452,2.0456765272,0.939781081452000007
,,2.0343668472,47,2.0379931672,1499,,,,,2.0486925272,1452,2.0486925272,0.942797081451999915
,,2.0379931672,47,2.0433860472,1499,,,,,2.0540587672,1452,2.0540587672,0.948163321451999991
,,2.0433860472,47,2.0456765272,1499,,,,,2.0567244472,1452,2.0567244472,0.950829001451999994
,,2.0456765272,47,2.0486925272,1499,,,,,2.0593914072,1452,2.0593914072,0.953495961451999991
,,2.0486925272,47,2.0540587672,1499,,,,,2.0647238072,1452,2.0647238072,0.958828361451999896
,,2.0540587672,47,2.0567244472,1499,,,,,2.0699286072,1452,2.0699286072,0.964033161451999904
,,2.0567244472,47,2.0593914072,1499,,,,,2.0700485272,1452,2.0700485272,0.964153081451999844
,,2.0593914072,47,2.0647238072,1499,,,,,2.0754382072,1452,2.0754382072,0.969542761452000019
,,2.0647238072,47,2.0699286072,1499,,,,,2.0828547672,1452,2.0828547672,0.976959321452000036
,,2.0699286072,47,2.0700485272,1499,,,,,2.0868541272,1452,2.0868541272,0.980958681451999931
,,2.0700485272,47,2.0754382072,1499,,,,,2.0926022872,1452,2.0926022872,0.986706841451999935
,,2.0754382072,47,2.0828547672,1499,,,,,2.0982111672,1452,2.0982111672,0.992315721451999973
,,2.0828547672,47,2.0868541272,1499,,,,,2.1043738072,1452,2.1043738072,0.998478361451999859
,,2.0868541272,47,2.0926022872,1499,,,,,2.1103394072,1452,2.1103394072,1.004443961451999985
,,2.0926022872,47,2.0982111672,1499,,,,,2.1164410872,1452,2.1164410872,1.010545641451999984
,,2.0982111672,47,2.1043738072,1499,,,,,2.1222658072,1452,2.1222658072,1.0163703614520001
,,2.1043738072,47,2.1103394072,1499,,,,,2.1280866872,1452,2.1280866872,1.022191241452000017
,,2.1103394072,47,2.1164410872,1499,,,,,2.1339294072,1452,2.1339294072,1.028033961451999985
,,2.1164410872,47,2.1222658072,1499,,,,,2.1374469272,1452,2.1374469272,1.031551481451999923
,,2.1222658072,47,2.1280866872,1499,,,,,2.1430118872,1452,2.1430118872,1.037116441451999989
,,2.1280866872,47,2.1339294072,1499,,,,,2.1485901272,1452,2.1485901272,1.042694681451999722
,,2.1339294072,47,2.1374469272,1499,,,,,2.1544440472,1452,2.1544440472,1.048548601452000013
,,2.1374469272,47,2.1430118872,1499,,,,,2.1601150072,1452,2.1601150072,1.054219561451999794
,,2.1430118872,47,2.1485901272,1499,,,,,2.1636286872,1452,2.1636286872,1.057733241451999978
,,2.1485901272,47,2.1544440472,1499,,,,,2.1690490872,1452,2.1690490872,1.06315364145199975
,,2.1544440472,47,2.1601150072,1499,,,,,2.1748886072,1452,2.1748886072,1.068993161452000068
,,2.1601150072,47,2.1636286872,1499,,,,,2.1803503672,1452,2.1803503672,1.074454921451999828
,,2.1636286872,47,2.1690490872,1499,,,,,2.1838580472,1452,2.1838580472,1.077962601452000064
,,2.1690490872,47,2.1748886072,1499,,,,,2.1889294072,1452,2.1889294072,1.083033961451999701
,,2.1748886072,47,2.1803503672,1499,,,,,2.1942478872,1452,2.1942478872,1.088352441451999826
,,2.1803503672,47,2.1838580472,1499,,,,,2.2001586872,1452,2.2001586872,1.094263241451999931
,,2.1838580472,47,2.1889294072,1499,,,,,2.2078452472,1452,2.2078452472,1.101949801451999716
,,2.1889294072,47,2.1942478872,1499,,,,,2.2130425272,1452,2.2130425272,1.107147081451999688
,,2.1942478872,47,2.2001586872,1499,,,,,2.2164894872,1452,2.2164894872,1.110594041451999907
,,2.2001586872,47,2.2078452472,1499,,,,,2.2201990872,1452,2.2201990872,1.114303641452
,,2.2078452472,47,2.2130425272,1499,,,,,2.2259079672,1452,2.2259079672,1.120012521451999804
,,2.2130425272,47,2.2164894872,1499,,,,,2.2309913272,1452,2.2309913272,1.125095881451999786
,,2.2164894872,47,2.2201990872,1499,,,,,2.2361778872,1452,2.2361778872,1.130282441452000068
,,2.2201990872,47,2.2259079672,1499,,,,,2.2413843672,1452,2.2413843672,1.135488921452000083
,,2.2259079672,47,2.2309913272,1499,,,,,2.2475196472,1452,2.2475196472,1.141624201451999716
,,2.2309913272,47,2.2361778872,1499,,,,,2.2489646872,1452,2.2489646872,1.143069241451999835
,,2.2361778872,47,2.2413843672,1499,,,,,2.2530719672,1452,2.2530719672,1.14717652145199977
,,2.2413843672,47,2.2475196472,1499,,,,,2.2593915672,1452,2.2593915672,1.153496121452000083
,,2.2475196472,47,2.2489646872,1499,,,,,2.2628118872,1452,2.2628118872,1.156916441451999673
,,2.2489646872,47,2.2530719672,1499,,,,,2.2682562872,1452,2.2682562872,1.162360841451999687
,,2.2530719672,47,2.2593915672,1499,,,,,2.2734687672,1452,2.2734687672,1.167573321452000097
,,2.2593915672,47,2.2628118872,1499,,,,,2.2796206872,1452,2.2796206872,1.173725241451999851
,,2.2628118872,47,2.2682562872,1499,,,,,2.2851422872,1452,2.2851422872,1.179246841452000087
,,2.2682562872,47,2.2734687672,1499,,,,,2.2862215672,1452,2.2862215672,1.180326121451999993
,,2.2734687672,47,2.2796206872,1499,,,,,2.2899630872,1452,2.2899630872,1.184067641451999713
,,2.2796206872,47,2.2851422872,1499,,,,,2.2949639672,1452,2.2949639672,1.189068521452000032
,,2.2851422872,47,2.2862215672,1499,,,,,2.3005334872,1452,2.3005334872,1.194638041451999916
,,2.2862215672,47,2.2899630872,1499,,,,,2.3061016472,1452,2.3061016472,1.20020620145200007
,,2.2899630872,47,2.2949639672,1499,,,,,2.3090116472,1452,2.3090116472,1.20311620145200004
,,2.2949639672,47,2.3005334872,1499,,,,,2.3117878072,1452,2.3117878072,1.205892361451999845
,,2.3005334872,47,2.3061016472,1499,,,,,2.3164242872,1452,2.3164242872,1.210528841451999677
,,2.3061016472,47,2.3090116472,1499,,,,,2.3219966072,1452,2.3219966072,1.216101161451999863
,,2.3090116472,47,2.3117878072,1499,,,,,2.3270872472,1452,2.3270872472,1.221191801452000008
,,2.3117878072,47,2.3164242872,1499,,,,,2.3327512472,1452,2.3327512472,1.226855801451999901
,,2.3164242872,47,2.3219966072,1499,,,,,2.3336658072,1452,2.3336658072,1.227770361451999907
,,2.3219966072,47,2.3270872472,1499,,,,,2.3379541272,1452,2.3379541272,1.232058681452000032
,,2.3270872472,47,2.3327512472,1499,,,,,2.3434669272,1452,2.3434669272,1.237571481452000016
,,2.3327512472,47,2.3336658072,1499,,,,,2.3466256472,1452,2.3466256472,1.240730201452000075
,,2.3336658072,47,2.3379541272,1499,,,,,2.3484424472,1452,2.3484424472,1.242547001451999916
,,2.3379541272,47,2.3434669272,1499,,,,,2.3538681272,1452,2.3538681272,1.247972681452000016
,,2.3434669272,47,2.3466256472,1499,,,,,2.3591556472,1452,2.3591556472,1.253260201452000006
,,2.3466256472,47,2.3484424472,1499,,,,,2.3614024472,1452,2.3614024472,1.255507001452
,,2.3484424472,47,2.3538681272,1499,,,,,2.3650858072,1452,2.3650858072,1.259190361451999688
,,2.3538681272,47,2.3591556472,1499,,,,,2.3700265272,1452,2.3700265272,1.264131081451999701
,,2.3591556472,47,2.3614024472,1499,,,,,2.3734310072,1452,2.3734310072,1.267535561452000075
,,2.3614024472,47,2.3650858072,1499,,,,,2.3753557272,1452,2.3753557272,1.269460281451999956
,,2.3650858072,47,2.3700265272,1499,,,,,2.3808159672,1452,2.3808159672,1.27492052145200007
,,2.3700265272,47,2.3734310072,1499,,,,,2.3860226072,1452,2.3860226072,1.280127161452000001
,,2.3734310072,47,2.3753557272,1499,,,,,2.3880792472,1452,2.3880792472,1.282183801451999722
,,2.3753557272,47,2.3808159672,1499,,,,,2.3913490072,1452,2.3913490072,1.285453561451999953
,,2.3808159672,47,2.3860226072,1499,,,,,2.3970269272,1452,2.3970269272,1.291131481452000068
,,2.3860226072,47,2.3880792472,1499,,,,,2.3998158072,1452,2.3998158072,1.29392036145199984
,,2.3880792472,47,2.3913490072,1499,,,,,2.4020062872,1452,2.4020062872,1.296110841451999722
,,2.3913490072,47,2.3970269272,1499,,,,,2.4075047672,1452,2.4075047672,1.301609321451999695
,,2.3970269272,47,2.3998158072,1499,,,,,2.4122056472,1452,2.4122056472,1.306310201451999826
,,2.3998158072,47,2.4020062872,1499,,,,,2.4126853272,1452,2.4126853272,1.306789881452000031
,,2.4020062872,47,2.4075047672,1499,,,,,2.4184722072,1452,2.4184722072,1.312576761452000078
,,2.4075047672,47,2.4122056472,1499,,,,,2.4234615672,1452,2.4234615672,1.317566121451999801
,,2.4122056472,47,2.4126853272,1499,,,,,2.4254042872,1452,2.4254042872,1.319508841451999976
,,2.4126853272,47,2.4184722072,1499,,,,,2.4288999672,1452,2.4288999672,1.323004521451999865
,,2.4184722072,47,2.4234615672,1499,,,,,2.4341184472,1452,2.4341184472,1.328223001451999781
