rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[5].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
2.4535998552,75,2.4535998552,0.060104850052000002,,,,,,,,,,
2.4736368152,75,2.4736368152,0.060141810051999991,,,,,,,,,,
2.4937232152,75,2.4937232152,0.060228210051999991,,,,,,,,,,
2.5137834552,75,2.5137834552,0.060288450051999994,,,,,,,,,,
2.5335303352,75,2.5335303352,0.060035330051999999,,,,,,,,,,
2.5535570552,75,2.5535570552,0.060062050051999993,,,,,,,,,,
2.5736424952,75,2.5736424952,0.060147490051999999,,,,,,,,,,
2.5937840952,75,2.5937840952,0.06028909005199999,,,,,,,,,,
2.6135455352,75,2.6135455352,0.060050530051999992,,,,,,,,,,
2.6335280952,75,2.6335280952,0.060033090051999998,,,,,,,,,,
2.6537844952,75,2.6537844952,0.060289490052000002,,,,,,,,,,
2.6742141752,75,2.6742141752,0.06071917005199999,,,,,,,,,,
2.6935269752,75,2.6935269752,0.060031970051999991,,,,,,,,,,
2.7137516152,75,2.7137516152,0.060256610051999989,,,,,,,,,,
2.7339702552,75,2.7339702552,0.060475250051999995,,,,,,,,,,
2.7535784152,75,2.7535784152,0.060083410051999991,,,,,,,,,,
2.7735512152,75,2.7735512152,0.060056210052,,,,,,,,,,
2.7940655352,75,2.7940655352,0.060570530051999998,,,,,,,,,,
2.8136725752,75,2.8136725752,0.060177570052,,,,,,,,,,
2.8336024152,75,2.8336024152,0.060107410052000001,,,,,,,,,,
2.8535704152,75,2.8535704152,0.060075410051999997,,,,,,,,,,
2.8740433752,75,2.8740433752,0.060548370051999991,,,,,,,,,,
2.8936504152,75,2.8936504152,0.060155410051999993,,,,,,,,,,
2.9136341752,75,2.9136341752,0.060139170051999993,,,,,,,,,,
2.9335522552,75,2.9335522552,0.060057250051999993,,,,,,,,,,
3.4738146552,75,3.4738146552,0.060025866349999998,,,,,,,,,,
3.4939778552,75,3.4939778552,0.06018906635,,,,,,,,,,
3.5138796152,75,3.5138796152,0.06009082635,,,,,,,,,,
3.5338089752,75,3.5338089752,0.06002018634999999,,,,,,,,,,
3.5541655352,75,3.5541655352,0.060376746349999995,,,,,,,,,,
3.5740600152,75,3.5740600152,0.060271226349999998,,,,,,,,,,
3.5938003352,75,3.5938003352,0.06001154635,,,,,,,,,,
3.6138176952,75,3.6138176952,0.060028906349999993,,,,,,,,,,
3.6338932152,75,3.6338932152,0.060104426349999989,,,,,,,,,,
3.6542144152,75,3.6542144152,0.060425626349999997,,,,,,,,,,
3.6738666552,75,3.6738666552,0.060077866349999994,,,,,,,,,,
3.6938575352,75,3.6938575352,0.060068746349999993,,,,,,,,,,
3.7143506552,75,3.7143506552,0.060561866349999992,,,,,,,,,,
3.7343586552,75,3.7343586552,0.06056986635,,,,,,,,,,
3.7538428152,75,3.7538428152,0.060054026349999997,,,,,,,,,,
3.7738252152,75,3.7738252152,0.060036426349999991,,,,,,,,,,
3.7938041752,75,3.7938041752,0.060015386349999991,,,,,,,,,,
3.8138861752,75,3.8138861752,0.060097386349999989,,,,,,,,,,
3.8339104152,75,3.8339104152,0.060121626349999998,,,,,,,,,,
3.8539415352,75,3.8539415352,0.060152746349999994,,,,,,,,,,
3.8740280952,75,3.8740280952,0.060239306349999993,,,,,,,,,,
3.8939907352,75,3.8939907352,0.060201946349999993,,,,,,,,,,
3.9140337752,75,3.9140337752,0.060244986350000001,,,,,,,,,,
3.9339356152,75,3.9339356152,0.060146826350000001,,,,,,,,,,
3.9538540152,75,3.9538540152,0.06006522635,,,,,,,,,,
3.9738339352,75,3.9738339352,0.060045146349999994,,,,,,,,,,
4.6711910552,75,4.6711910552,0.060278862860999995,,,,,,,,,,
4.6910085752,75,4.6910085752,0.060096382860999996,,,,,,,,,,
4.7109625752,75,4.7109625752,0.060050382860999992,,,,,,,,,,
4.7310414552,75,4.7310414552,0.060129262860999995,,,,,,,,,,
4.7511309752,75,4.7511309752,0.060218782860999991,,,,,,,,,,
4.7710281752,75,4.7710281752,0.060115982860999991,,,,,,,,,,
4.7909721752,75,4.7909721752,0.060059982860999991,,,,,,,,,,
4.8110746552,75,4.8110746552,0.060162462860999993,,,,,,,,,,
4.8309294552,75,4.8309294552,0.060017262860999995,,,,,,,,,,
4.8510225752,75,4.8510225752,0.060110382860999997,,,,,,,,,,
4.8710692152,75,4.8710692152,0.060157022860999997,,,,,,,,,,
4.8910992152,75,4.8910992152,0.060187022861,,,,,,,,,,
4.9109480152,75,4.9109480152,0.060035822860999995,,,,,,,,,,
4.9309312152,75,4.9309312152,0.060019022860999998,,,,,,,,,,
4.9509812952,75,4.9509812952,0.060069102860999992,,,,,,,,,,
4.9711217752,75,4.9711217752,0.06020958286099999,,,,,,,,,,
4.9909928952,75,4.9909928952,0.060080702860999993,,,,,,,,,,
