,hostVID0 rtt Val,hostVID1 rtt Val,hostVID2 rtt Val,hostVID3 rtt Val,hostVID4 rtt Val,hostVID5 rtt Val,hostVID6 rtt Val,hostVID7 rtt Val,hostVID8 rtt Val,hostVID9 rtt Val,hostVID10 rtt Val,hostVID11 rtt Val,hostVID12 rtt Val,hostVID13 rtt Val,hostVID14 rtt Val,hostVID15 rtt Val,hostVID16 rtt Val,hostVID17 rtt Val,hostVID18 rtt Val,hostLVD0 rtt Val,hostLVD1 rtt Val,hostLVD2 rtt Val,hostLVD3 rtt Val,hostLVD4 rtt Val,hostLVD5 rtt Val,hostLVD6 rtt Val,hostLVD7 rtt Val,hostLVD8 rtt Val,hostLVD9 rtt Val,hostLVD10 rtt Val,hostLVD11 rtt Val,hostLVD12 rtt Val,hostLVD13 rtt Val,hostLVD14 rtt Val,hostLVD15 rtt Val,hostLVD16 rtt Val,hostLVD17 rtt Val,hostLVD18 rtt Val,hostFDO0 rtt Val,hostFDO1 rtt Val,hostFDO2 rtt Val,hostFDO3 rtt Val,hostFDO4 rtt Val,hostFDO5 rtt Val,hostFDO6 rtt Val,hostFDO7 rtt Val,hostFDO8 rtt Val,hostFDO9 rtt Val,hostFDO10 rtt Val,hostFDO11 rtt Val,hostFDO12 rtt Val,hostFDO13 rtt Val,hostFDO14 rtt Val,hostFDO15 rtt Val,hostFDO16 rtt Val,hostFDO17 rtt Val,hostFDO18 rtt Val,hostSSH0 rtt Val,hostSSH1 rtt Val,hostSSH2 rtt Val,hostSSH3 rtt Val,hostSSH4 rtt Val,hostSSH5 rtt Val,hostSSH6 rtt Val,hostSSH7 rtt Val,hostSSH8 rtt Val,hostSSH9 rtt Val,hostSSH10 rtt Val,hostSSH11 rtt Val,hostSSH12 rtt Val,hostSSH13 rtt Val,hostSSH14 rtt Val,hostSSH15 rtt Val,hostSSH16 rtt Val,hostSSH17 rtt Val,hostSSH18 rtt Val,hostSSH19 rtt Val,hostSSH20 rtt Val,hostSSH21 rtt Val,hostSSH22 rtt Val,hostSSH23 rtt Val,hostSSH24 rtt Val,hostSSH25 rtt Val,hostSSH26 rtt Val,hostSSH27 rtt Val,hostSSH28 rtt Val,hostSSH29 rtt Val,hostSSH30 rtt Val,hostSSH31 rtt Val,hostSSH32 rtt Val,hostSSH33 rtt Val,hostSSH34 rtt Val,hostSSH35 rtt Val,hostSSH36 rtt Val,hostSSH37 rtt Val,hostSSH38 rtt Val,hostSSH39 rtt Val,hostSSH40 rtt Val
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08530192,0.08011008,0.08006024,0.0803449599999999,0.08010728,0.0800654399999999,0.0861140799999999,0.0800942399999999,0.0812869599999999,0.08027344,0.08072856,0.0801110399999999,0.0809037599999999,0.08043248,0.0803325599999999,0.0816508799999999,0.0800971199999999,,0.0802274399999999,0.0804911999999999,0.0830847999999999,0.0802303999999999,0.0802400799999999,0.0800852799999999,0.0814637599999999,0.0804943999999999,0.0800354399999999,0.0801132799999999,0.08049728,0.0801045599999999,0.0861279999999999,0.08018016,0.0802701599999999,0.080848,0.0801077599999999,0.0804907199999999,0.0801603999999999,0.08007864,0.0802483199999999,0.0805281599999999,0.0800884799999999
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0804520799999999,0.0800312799999999,0.0802515199999999,0.0802063199999999,0.0801931999999999,0.08042456,0.0802274399999999,0.0800856799999999,0.0805222399999999,0.0804356799999999,0.0802550399999999,0.0822743199999999,0.0800566399999999,0.0808045599999999,0.0805238399999999,0.0803240799999999,0.0837298399999999,,0.0800754399999999,0.08025904,0.0805364799999999,0.0801447999999999,0.08023384,0.0802485599999999,0.0801803999999999,0.0802558399999999,0.0801834399999999,0.08002808,0.08146696,0.0802029599999999,0.0802306399999999,0.0800657599999999,0.0802335999999999,0.0800248799999999,0.0801997599999999,0.08227112,0.08002776,0.0802102399999999,0.0800549599999999,0.0806695199999999,0.0802453599999999
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0800570399999999,0.0800507199999999,0.0800517599999999,0.0804287199999999,0.08006224,0.0807253599999999,0.0800722399999999,0.08024216,0.08022424,0.0808013599999999,0.0803233599999999,0.0846936799999999,0.0801113599999999,0.0821444799999999,0.080488,0.0800236799999999,0.0830816,,0.0802134399999999,0.0802433599999999,0.08003224,0.0801830399999999,0.08033856,0.0802856799999999,0.0801079199999999,0.0802465599999999,0.0802951999999999,0.08005392,0.0801772,0.08010992,0.0800754399999999,0.08012336,0.0801415999999999,0.0803001599999999,0.0801131199999999,0.0822956799999999,0.0801451199999999,0.0801676799999999,0.0801500799999999,0.0861419199999999,0.08028888
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0802515199999999,0.0800854399999999,0.0801500799999999,0.0802015199999999,0.08042456,0.0802550399999999,0.08021664,0.0800522399999999,0.0800754399999999,0.0821444799999999,0.0805567999999999,0.0803240799999999,0.0800349599999999,0.0805699199999999,0.08025904,0.0801178399999999,0.0805364799999999,,0.0801676799999999,0.0801298399999999,0.0801834399999999,0.08007944,0.08126432,0.0803214399999999,0.08020952,0.0801298399999999,0.08024216,0.0800854399999999,0.0801111199999999,0.08033144,0.0802102399999999,0.08048832,0.0801862399999999,0.0800642399999999,0.08033144,0.08137616,0.0801109599999999,0.08010728,0.0800344799999999,0.0802274399999999,0.0803214399999999
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0800549599999999,0.0822023199999999,0.0800376799999999,0.0808632799999999,0.08072856,0.0803265599999999,0.0801318399999999,0.0806811999999999,0.08021664,0.0805731199999999,0.08180656,0.0800268799999999,0.0802577599999999,0.08018864,0.0802465599999999,0.08005608,0.0800354399999999,,0.0800714399999999,0.0801868799999999,0.0802983999999999,0.0830473599999999,0.08078056,0.0801343199999999,0.0800271199999999,0.0801836799999999,0.0803821599999999,0.0821991199999999,0.08020952,0.0803097599999999,0.0801708799999999,0.08004216,0.08007944,0.0836828,0.0803065599999999,0.0807343999999999,0.08019656,0.0802230399999999,0.08014272,0.0800818399999999,0.08013112
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0801110399999999,0.08198416,0.0801036799999999,0.0805573599999999,0.0802159999999999,0.0805177599999999,0.0800821599999999,0.0801159199999999,0.08012864,0.0801495999999999,0.0804600799999999,0.0800788,0.08012072,0.0801312799999999,0.0800907999999999,0.0800376799999999,0.0801444,,0.0802337599999999,0.0803442399999999,0.0802031199999999,0.08052728,0.0803324799999999,0.0805876799999999,0.0802062399999999,0.08038328,0.0802015199999999,0.0820231999999999,0.0800239199999999,0.08168912,0.0800682399999999,0.0802148,0.08304416,0.0803666399999999,0.0817281599999999,0.0801178399999999,0.0801163199999999,0.0802266399999999,0.0801232799999999,0.0802070399999999,0.0806267199999999
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0804240159999999,,0.0803055359999999,,,,0.0802253759999999,0.0800179359999999,0.0801460959999999,0.0802720959999999,,0.0800864159999999,0.0801514559999999,0.0802138559999999,0.0801163359999999,0.080072896,0.080342096,,0.0804018559999999,,0.0802740959999999,,,,0.0804478559999999,,0.080369456,,0.0807207359999999,,0.0801863359999999,,,,,0.0802016959999999,,0.0800419359999999,0.080238736,0.0807765759999999,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0804251199999999,,0.0805966399999999,,,,0.0800588799999999,,0.08016144,0.0802594399999999,,0.0800811999999999,0.0802402399999999,0.0800293599999999,,0.08024944,0.08021912,,0.0801670399999999,,0.0802427199999999,,,,0.0805682399999999,,0.0801405599999999,,0.0801851999999999,,0.0800620799999999,,,,,0.0803904,,0.0801412799999999,0.0801519199999999,0.0804281599999999,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0801476799999999,,0.0800319999999999,,,,0.08015912,,0.0800588799999999,0.0800293599999999,,0.08003488,0.0801452799999999,0.08004136,,0.08021976,0.08025024,,0.0801412799999999,,0.0804721599999999,,,,0.0801338399999999,,,,0.0803163999999999,,0.08015912,,,,,0.0804167999999999,,0.0802688,,0.0800522399999999,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08046696,,,,,,0.0802643999999999,,0.0801623199999999,0.0800445599999999,,0.0802526399999999,,0.0801568799999999,,0.0804009599999999,0.0802459199999999,,0.0801520799999999,,0.0801437599999999,,,,,,,,0.0801370399999999,,0.0802643999999999,,,,,0.0801295199999999,,,,0.0805524799999999,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0803949599999999,,,,,,0.0802623999999999,,0.0802612,0.0802736,,0.0802165599999999,,0.0804593599999999,,,0.08046896,,,,,,,,,,,,,,0.0802655999999999,,,,,0.0804628,,,,0.08005312,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0802655999999999,0.0801888799999999,,0.0804009599999999,,0.0803262399999999,,,0.0801437599999999,,,,,,,,,,,,,,,,,,,0.0800379999999999,,,,0.08050424,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08032944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08014888,
